Train Episode: 1	Loss: 1.278187	Accuracy: 0.490	 Current training data: 60
Train Episode: 2	Loss: 1.255265	Accuracy: 0.380	 Current training data: 60
Train Episode: 3	Loss: 1.324696	Accuracy: 0.320	 Current training data: 60
Train Episode: 4	Loss: 0.825578	Accuracy: 0.750	 Current training data: 60
Train Episode: 5	Loss: 1.194601	Accuracy: 0.430	 Current training data: 60
Train Episode: 6	Loss: 1.112672	Accuracy: 0.610	 Current training data: 60
Train Episode: 7	Loss: 0.663250	Accuracy: 0.880	 Current training data: 60
Train Episode: 8	Loss: 1.069533	Accuracy: 0.590	 Current training data: 60
Train Episode: 9	Loss: 1.097919	Accuracy: 0.640	 Current training data: 60
Train Episode: 10	Loss: 1.084477	Accuracy: 0.460	 Current training data: 60
Train Episode: 11	Loss: 1.101560	Accuracy: 0.620	 Current training data: 60
Train Episode: 12	Loss: 1.115518	Accuracy: 0.600	 Current training data: 60
Train Episode: 13	Loss: 1.150663	Accuracy: 0.510	 Current training data: 60
Train Episode: 14	Loss: 1.694266	Accuracy: 0.340	 Current training data: 60
Train Episode: 15	Loss: 0.998024	Accuracy: 0.560	 Current training data: 60
Train Episode: 16	Loss: 1.167516	Accuracy: 0.650	 Current training data: 60
Train Episode: 17	Loss: 1.303861	Accuracy: 0.460	 Current training data: 60
Train Episode: 18	Loss: 1.167794	Accuracy: 0.600	 Current training data: 60
Train Episode: 19	Loss: 1.036948	Accuracy: 0.470	 Current training data: 60
Train Episode: 20	Loss: 1.448548	Accuracy: 0.280	 Current training data: 60
