Train Episode: 1	Loss: 61749645312.000000	Accuracy: 0.180	 Current training data per class: 20
Train Episode: 2	Loss: 64177.484375	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 3	Loss: 27352724.000000	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 4	Loss: 5988791802134528.000000	Accuracy: 0.170	 Current training data per class: 20
Train Episode: 5	Loss: 1024593.750000	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 6	Loss: 1.623427	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 7	Loss: 3.007970	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 8	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 9	Loss: 23.683735	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 10	Loss: 16150.982422	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 11	Loss: 1221.725342	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 12	Loss: 336.117340	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 13	Loss: 59.306664	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 14	Loss: 215.603638	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 15	Loss: 3524.017822	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 16	Loss: 1.622566	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 17	Loss: 22116944.000000	Accuracy: 0.120	 Current training data per class: 20
Train Episode: 18	Loss: 335.243317	Accuracy: 0.400	 Current training data per class: 20
Train Episode: 19	Loss: 361.823334	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 20	Loss: 3.916177	Accuracy: 0.200	 Current training data per class: 20
