Train Episode: 1	Loss: 1.478932	Accuracy: 0.410	 Current training data per class: 250
Train Episode: 2	Loss: 1.676010	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 3	Loss: 1.624509	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 4	Loss: 1.457898	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 5	Loss: 1.746872	Accuracy: 0.260	 Current training data per class: 250
Train Episode: 6	Loss: 2.966322	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 7	Loss: 4.797307	Accuracy: 0.280	 Current training data per class: 250
Train Episode: 8	Loss: 1.637904	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 9	Loss: 1.663893	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 10	Loss: 1.620032	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 11	Loss: 1.623815	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 12	Loss: 1.542502	Accuracy: 0.400	 Current training data per class: 250
Train Episode: 13	Loss: 1.899512	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 14	Loss: 1.668575	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 15	Loss: 1.768978	Accuracy: 0.250	 Current training data per class: 250
Train Episode: 16	Loss: 1.614869	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 17	Loss: 1.916980	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 18	Loss: 1.208052	Accuracy: 0.480	 Current training data per class: 250
Train Episode: 19	Loss: 1.839655	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 20	Loss: 1.447621	Accuracy: 0.400	 Current training data per class: 250
