Train Episode: 1	Loss: 1.121180	Accuracy: 0.560	 Current training data: 800
Train Episode: 2	Loss: 1.035840	Accuracy: 0.575	 Current training data: 800
Train Episode: 3	Loss: 1.013534	Accuracy: 0.580	 Current training data: 800
Train Episode: 4	Loss: 1.124487	Accuracy: 0.490	 Current training data: 800
Train Episode: 5	Loss: 1.148522	Accuracy: 0.665	 Current training data: 800
Train Episode: 6	Loss: 0.978212	Accuracy: 0.590	 Current training data: 800
Train Episode: 7	Loss: 0.948184	Accuracy: 0.570	 Current training data: 800
Train Episode: 8	Loss: 1.087894	Accuracy: 0.495	 Current training data: 800
Train Episode: 9	Loss: 0.948549	Accuracy: 0.585	 Current training data: 800
Train Episode: 10	Loss: 1.076710	Accuracy: 0.470	 Current training data: 800
Train Episode: 11	Loss: 1.010846	Accuracy: 0.665	 Current training data: 800
Train Episode: 12	Loss: 0.855704	Accuracy: 0.635	 Current training data: 800
Train Episode: 13	Loss: 1.026962	Accuracy: 0.525	 Current training data: 800
Train Episode: 14	Loss: 1.050114	Accuracy: 0.535	 Current training data: 800
Train Episode: 15	Loss: 1.146271	Accuracy: 0.505	 Current training data: 800
Train Episode: 16	Loss: 1.051652	Accuracy: 0.480	 Current training data: 800
Train Episode: 17	Loss: 2.185459	Accuracy: 0.470	 Current training data: 800
Train Episode: 18	Loss: 1.691467	Accuracy: 0.360	 Current training data: 800
Train Episode: 19	Loss: 1.338816	Accuracy: 0.480	 Current training data: 800
Train Episode: 20	Loss: 1.173328	Accuracy: 0.495	 Current training data: 800
