Train Episode: 1	Loss: 3.850147	Accuracy: 0.270	 Current training data per class: 30
Train Episode: 2	Loss: 2.078223	Accuracy: 0.250	 Current training data per class: 30
Train Episode: 3	Loss: 1.595880	Accuracy: 0.220	 Current training data per class: 30
Train Episode: 4	Loss: 1.766484	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 5	Loss: 1.940711	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 6	Loss: 1.609972	Accuracy: 0.210	 Current training data per class: 30
Train Episode: 7	Loss: 3.708591	Accuracy: 0.040	 Current training data per class: 30
Train Episode: 8	Loss: 1.626679	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 9	Loss: 2.976941	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 10	Loss: 1.737757	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 11	Loss: 1.679816	Accuracy: 0.210	 Current training data per class: 30
Train Episode: 12	Loss: 1.403875	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 13	Loss: 1.653013	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 14	Loss: 1.646600	Accuracy: 0.290	 Current training data per class: 30
Train Episode: 15	Loss: 2.134866	Accuracy: 0.210	 Current training data per class: 30
Train Episode: 16	Loss: 1.661297	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 17	Loss: 1.755176	Accuracy: 0.240	 Current training data per class: 30
Train Episode: 18	Loss: 1.806618	Accuracy: 0.400	 Current training data per class: 30
Train Episode: 19	Loss: 1.722529	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 20	Loss: 1.392146	Accuracy: 0.400	 Current training data per class: 30
