Train Episode: 1	Loss: 1.272077	Accuracy: 0.460	 Current training data per class: 40
Train Episode: 2	Loss: 1.727387	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 3	Loss: 4.331246	Accuracy: 0.310	 Current training data per class: 40
Train Episode: 4	Loss: 1.586564	Accuracy: 0.400	 Current training data per class: 40
Train Episode: 5	Loss: 1.685134	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 6	Loss: 1.690429	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 7	Loss: 1.675494	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 8	Loss: 1.670581	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 9	Loss: 1.647343	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 10	Loss: 1.643986	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 11	Loss: 1.393767	Accuracy: 0.390	 Current training data per class: 40
Train Episode: 12	Loss: 2.212817	Accuracy: 0.400	 Current training data per class: 40
Train Episode: 13	Loss: 1.634297	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 14	Loss: 1.641867	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 15	Loss: 1.637060	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 16	Loss: 1.730700	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 17	Loss: 1.625423	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 18	Loss: 1.353954	Accuracy: 0.400	 Current training data per class: 40
Train Episode: 19	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 40
Train Episode: 20	Loss: 1.336610	Accuracy: 0.400	 Current training data per class: 40
