Train Episode: 1	Loss: 1.563718	Accuracy: 0.440	 Current training data: 40	Loss 2: 1.516520	Accuracy 2: 0.540
Train Episode: 2	Loss: 1.115084	Accuracy: 0.660	 Current training data: 40	Loss 2: 2.101825	Accuracy 2: 0.200
Train Episode: 3	Loss: 1.011713	Accuracy: 0.680	 Current training data: 40	Loss 2: 2.513076	Accuracy 2: 0.270
Train Episode: 4	Loss: 1.509597	Accuracy: 0.500	 Current training data: 40	Loss 2: 1.537268	Accuracy 2: 0.600
Train Episode: 5	Loss: 0.717603	Accuracy: 0.840	 Current training data: 40	Loss 2: 2.559547	Accuracy 2: 0.190
Train Episode: 6	Loss: 0.558098	Accuracy: 0.850	 Current training data: 40	Loss 2: 3.780216	Accuracy 2: 0.000
Train Episode: 7	Loss: 2.427373	Accuracy: 0.330	 Current training data: 40	Loss 2: 1.550050	Accuracy 2: 0.400
Train Episode: 8	Loss: 1.412598	Accuracy: 0.550	 Current training data: 40	Loss 2: 1.933719	Accuracy 2: 0.400
Train Episode: 9	Loss: 1.105784	Accuracy: 0.580	 Current training data: 40	Loss 2: 1.842675	Accuracy 2: 0.400
Train Episode: 10	Loss: 1.040525	Accuracy: 0.620	 Current training data: 40	Loss 2: 1.842323	Accuracy 2: 0.600
Train Episode: 11	Loss: 1.048170	Accuracy: 0.630	 Current training data: 40	Loss 2: 2.537596	Accuracy 2: 0.220
Train Episode: 12	Loss: 1.070663	Accuracy: 0.640	 Current training data: 40	Loss 2: 1.816423	Accuracy 2: 0.590
Train Episode: 13	Loss: 1.103631	Accuracy: 0.630	 Current training data: 40	Loss 2: 2.758252	Accuracy 2: 0.200
Train Episode: 14	Loss: 1.230542	Accuracy: 0.800	 Current training data: 40	Loss 2: 2.504704	Accuracy 2: 0.290
Train Episode: 15	Loss: 1.077751	Accuracy: 0.680	 Current training data: 40	Loss 2: 2.850408	Accuracy 2: 0.400
Train Episode: 16	Loss: 0.822210	Accuracy: 0.720	 Current training data: 40	Loss 2: 1.428458	Accuracy 2: 0.570
Train Episode: 17	Loss: 0.878137	Accuracy: 0.710	 Current training data: 40	Loss 2: 1.108020	Accuracy 2: 0.560
Train Episode: 18	Loss: 1.444254	Accuracy: 0.500	 Current training data: 40	Loss 2: 1.667350	Accuracy 2: 0.420
Train Episode: 19	Loss: 0.789885	Accuracy: 0.860	 Current training data: 40	Loss 2: 2.537012	Accuracy 2: 0.250
Train Episode: 20	Loss: 0.674482	Accuracy: 0.800	 Current training data: 40	Loss 2: 2.746282	Accuracy 2: 0.390
