Train Episode: 1	Loss: 2.268921	Accuracy: 0.330	 Current training data per class: 120
Train Episode: 2	Loss: 1.689971	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 3	Loss: 1.701372	Accuracy: 0.220	 Current training data per class: 120
Train Episode: 4	Loss: 1.342798	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 5	Loss: 1.461894	Accuracy: 0.290	 Current training data per class: 120
Train Episode: 6	Loss: 1.644421	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 7	Loss: 1.676201	Accuracy: 0.360	 Current training data per class: 120
Train Episode: 8	Loss: 1.654592	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 9	Loss: 1.587360	Accuracy: 0.250	 Current training data per class: 120
Train Episode: 10	Loss: 1.483860	Accuracy: 0.310	 Current training data per class: 120
Train Episode: 11	Loss: 1.667202	Accuracy: 0.210	 Current training data per class: 120
Train Episode: 12	Loss: 1.428006	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 13	Loss: 3.629075	Accuracy: 0.210	 Current training data per class: 120
Train Episode: 14	Loss: 1.624830	Accuracy: 0.210	 Current training data per class: 120
Train Episode: 15	Loss: 1.694325	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 16	Loss: 1.728768	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 17	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 18	Loss: 1.768389	Accuracy: 0.160	 Current training data per class: 120
Train Episode: 19	Loss: 1.513348	Accuracy: 0.290	 Current training data per class: 120
Train Episode: 20	Loss: 1.347338	Accuracy: 0.200	 Current training data per class: 120
