Train Episode: 1	Loss: 1.334953	Accuracy: 0.420	 Current training data per class: 180
Train Episode: 2	Loss: 1.960497	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 180
Train Episode: 4	Loss: 1.374638	Accuracy: 0.400	 Current training data per class: 180
Train Episode: 5	Loss: 1.664137	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 6	Loss: 1.627714	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 7	Loss: 1.611791	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 8	Loss: 1.615168	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 9	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 10	Loss: 1.761116	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 11	Loss: 1.619604	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 12	Loss: 1.365547	Accuracy: 0.400	 Current training data per class: 180
Train Episode: 13	Loss: 1.632748	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 14	Loss: 1.473312	Accuracy: 0.320	 Current training data per class: 180
Train Episode: 15	Loss: 1.598257	Accuracy: 0.210	 Current training data per class: 180
Train Episode: 16	Loss: 1.708178	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 17	Loss: 1.613310	Accuracy: 0.200	 Current training data per class: 180
Train Episode: 18	Loss: 1.349318	Accuracy: 0.400	 Current training data per class: 180
Train Episode: 19	Loss: 2.007406	Accuracy: 0.320	 Current training data per class: 180
Train Episode: 20	Loss: 1.363777	Accuracy: 0.400	 Current training data per class: 180
