Train Episode: 1	Loss: 0.549380	Accuracy: 0.840	 Current training data: 130
Train Episode: 2	Loss: 1.311992	Accuracy: 0.410	 Current training data: 130
Train Episode: 3	Loss: 0.943944	Accuracy: 0.650	 Current training data: 130
Train Episode: 4	Loss: 0.776330	Accuracy: 0.690	 Current training data: 130
Train Episode: 5	Loss: 0.904574	Accuracy: 0.670	 Current training data: 130
Train Episode: 6	Loss: 1.160056	Accuracy: 0.550	 Current training data: 130
Train Episode: 7	Loss: 0.974843	Accuracy: 0.650	 Current training data: 130
Train Episode: 8	Loss: 0.538214	Accuracy: 0.800	 Current training data: 130
Train Episode: 9	Loss: 0.786692	Accuracy: 0.710	 Current training data: 130
Train Episode: 10	Loss: 0.990641	Accuracy: 0.650	 Current training data: 130
Train Episode: 11	Loss: 0.353548	Accuracy: 0.870	 Current training data: 130
Train Episode: 12	Loss: 0.702786	Accuracy: 0.810	 Current training data: 130
Train Episode: 13	Loss: 1.010611	Accuracy: 0.550	 Current training data: 130
Train Episode: 14	Loss: 0.975931	Accuracy: 0.700	 Current training data: 130
Train Episode: 15	Loss: 0.737127	Accuracy: 0.680	 Current training data: 130
Train Episode: 16	Loss: 0.942959	Accuracy: 0.630	 Current training data: 130
Train Episode: 17	Loss: 1.016732	Accuracy: 0.540	 Current training data: 130
Train Episode: 18	Loss: 0.952413	Accuracy: 0.530	 Current training data: 130
Train Episode: 19	Loss: 1.233509	Accuracy: 0.500	 Current training data: 130
Train Episode: 20	Loss: 0.982583	Accuracy: 0.560	 Current training data: 130
