Train Episode: 1	Loss: 1.334607	Accuracy: 0.400	 Current training data per class: 300
Train Episode: 2	Loss: 1.628003	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 3	Loss: 1.616985	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 4	Loss: 1.636695	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 5	Loss: 1.631440	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 6	Loss: 3.811657	Accuracy: 0.210	 Current training data per class: 300
Train Episode: 7	Loss: 3.850148	Accuracy: 0.180	 Current training data per class: 300
Train Episode: 8	Loss: 1.905323	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 9	Loss: 1.611775	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 10	Loss: 1.619405	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 11	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 13	Loss: 1.685952	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 14	Loss: 1.635464	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 15	Loss: 1.612457	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 16	Loss: 1.611877	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 17	Loss: 3.850148	Accuracy: 0.020	 Current training data per class: 300
Train Episode: 18	Loss: 1.839976	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 19	Loss: 1.636713	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 20	Loss: 1.413891	Accuracy: 0.200	 Current training data per class: 300
