Train Episode: 1	Loss: 1.355885	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 2	Loss: 1.646075	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 3	Loss: 1.657950	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 4	Loss: 1.383059	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 5	Loss: 1.819336	Accuracy: 0.380	 Current training data per class: 120
Train Episode: 6	Loss: 1.678064	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 7	Loss: 1.511672	Accuracy: 0.190	 Current training data per class: 120
Train Episode: 8	Loss: 1.670324	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 9	Loss: 1.623238	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 10	Loss: 1.632652	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 11	Loss: 1.911026	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 12	Loss: 1.246095	Accuracy: 0.480	 Current training data per class: 120
Train Episode: 13	Loss: 1.973257	Accuracy: 0.320	 Current training data per class: 120
Train Episode: 14	Loss: 1.625642	Accuracy: 0.250	 Current training data per class: 120
Train Episode: 15	Loss: 1.635358	Accuracy: 0.320	 Current training data per class: 120
Train Episode: 16	Loss: 1.782386	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 17	Loss: 2.239436	Accuracy: 0.190	 Current training data per class: 120
Train Episode: 18	Loss: 1.636546	Accuracy: 0.520	 Current training data per class: 120
Train Episode: 19	Loss: 1.661523	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 20	Loss: 9.056219	Accuracy: 0.200	 Current training data per class: 120
