Train Episode: 1	Loss: 1.351460	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 2	Loss: 1.639696	Accuracy: 0.230	 Current training data per class: 60
Train Episode: 3	Loss: 1.709354	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 4	Loss: 1.438817	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 5	Loss: 1.682377	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 6	Loss: 1.511928	Accuracy: 0.270	 Current training data per class: 60
Train Episode: 7	Loss: 1.636293	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 8	Loss: 1.673725	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 9	Loss: 1.685329	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 10	Loss: 2.095121	Accuracy: 0.300	 Current training data per class: 60
Train Episode: 11	Loss: 2.021610	Accuracy: 0.150	 Current training data per class: 60
Train Episode: 12	Loss: 1.211665	Accuracy: 0.520	 Current training data per class: 60
Train Episode: 13	Loss: 1.400741	Accuracy: 0.350	 Current training data per class: 60
Train Episode: 14	Loss: 1.637498	Accuracy: 0.330	 Current training data per class: 60
Train Episode: 15	Loss: 1.718098	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 16	Loss: 2.012332	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 17	Loss: 1.533645	Accuracy: 0.270	 Current training data per class: 60
Train Episode: 18	Loss: 1.453886	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 19	Loss: 1.629127	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 20	Loss: 1.395664	Accuracy: 0.450	 Current training data per class: 60
