Train Episode: 1	Loss: 1.350911	Accuracy: 0.560	 Current training data per class: 130
Train Episode: 2	Loss: 1.987875	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 3	Loss: 1.721505	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 4	Loss: 1.438895	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 5	Loss: 1.637279	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 6	Loss: 41.665909	Accuracy: 0.240	 Current training data per class: 130
Train Episode: 7	Loss: 1.640933	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 8	Loss: 1.692089	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 9	Loss: 1.687315	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 10	Loss: 1.919653	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 11	Loss: 1.710428	Accuracy: 0.310	 Current training data per class: 130
Train Episode: 12	Loss: 1.250385	Accuracy: 0.400	 Current training data per class: 130
Train Episode: 13	Loss: 1.729710	Accuracy: 0.290	 Current training data per class: 130
Train Episode: 14	Loss: 1.932786	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 15	Loss: 5.292671	Accuracy: 0.520	 Current training data per class: 130
Train Episode: 16	Loss: 2.042169	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 17	Loss: 1.661036	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 18	Loss: 1.056094	Accuracy: 0.550	 Current training data per class: 130
Train Episode: 19	Loss: 3.880949	Accuracy: 0.470	 Current training data per class: 130
Train Episode: 20	Loss: 1.774701	Accuracy: 0.400	 Current training data per class: 130
