Train Episode: 1	Loss: 1.376968	Accuracy: 0.380	 Current training data per class: 250
Train Episode: 2	Loss: 1.622460	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 3	Loss: 1.612115	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 5	Loss: 1.623049	Accuracy: 0.190	 Current training data per class: 250
Train Episode: 6	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 7	Loss: 1.612498	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 8	Loss: 1.628152	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 9	Loss: 2142.280273	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 10	Loss: 1.620237	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 11	Loss: 1.627146	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 12	Loss: 1.339185	Accuracy: 0.400	 Current training data per class: 250
Train Episode: 13	Loss: 1.619237	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 14	Loss: 1.618181	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 15	Loss: 1.645471	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 16	Loss: 1.620876	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 17	Loss: 1.635288	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 18	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 19	Loss: 1.617380	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 20	Loss: 1.347721	Accuracy: 0.400	 Current training data per class: 250
