Train Episode: 1	Loss: 1.389782	Accuracy: 0.280	 Current training data: 60
Train Episode: 2	Loss: 1.339505	Accuracy: 0.370	 Current training data: 60
Train Episode: 3	Loss: 1.044579	Accuracy: 0.610	 Current training data: 60
Train Episode: 4	Loss: 0.986082	Accuracy: 0.550	 Current training data: 60
Train Episode: 5	Loss: 1.397266	Accuracy: 0.250	 Current training data: 60
Train Episode: 6	Loss: 0.997950	Accuracy: 0.680	 Current training data: 60
Train Episode: 7	Loss: 1.179578	Accuracy: 0.530	 Current training data: 60
Train Episode: 8	Loss: 0.777791	Accuracy: 0.790	 Current training data: 60
Train Episode: 9	Loss: 1.100540	Accuracy: 0.660	 Current training data: 60
Train Episode: 10	Loss: 0.980525	Accuracy: 0.630	 Current training data: 60
Train Episode: 11	Loss: 1.842477	Accuracy: 0.230	 Current training data: 60
Train Episode: 12	Loss: 1.439406	Accuracy: 0.330	 Current training data: 60
Train Episode: 13	Loss: 0.926271	Accuracy: 0.620	 Current training data: 60
Train Episode: 14	Loss: 1.059642	Accuracy: 0.610	 Current training data: 60
Train Episode: 15	Loss: 1.722929	Accuracy: 0.320	 Current training data: 60
Train Episode: 16	Loss: 1.059296	Accuracy: 0.660	 Current training data: 60
Train Episode: 17	Loss: 1.381110	Accuracy: 0.350	 Current training data: 60
Train Episode: 18	Loss: 1.074896	Accuracy: 0.500	 Current training data: 60
Train Episode: 19	Loss: 1.512259	Accuracy: 0.410	 Current training data: 60
Train Episode: 20	Loss: 1.326911	Accuracy: 0.440	 Current training data: 60
