Train Episode: 1	Loss: 5.583122	Accuracy: 0.530	 Current training data per class: 200
Train Episode: 2	Loss: 1.832351	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 3	Loss: 2.006717	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 4	Loss: 1.508416	Accuracy: 0.210	 Current training data per class: 200
Train Episode: 5	Loss: 1.739994	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 6	Loss: 1.679538	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 7	Loss: 2.127089	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 8	Loss: 1.755894	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 9	Loss: 1.689397	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 10	Loss: 2.184138	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 11	Loss: 1.835029	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 12	Loss: 1.603856	Accuracy: 0.400	 Current training data per class: 200
Train Episode: 13	Loss: 1.732782	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 14	Loss: 1.622532	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 15	Loss: 1.857469	Accuracy: 0.210	 Current training data per class: 200
Train Episode: 16	Loss: 2.040706	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 17	Loss: 1.647872	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 18	Loss: 1.494240	Accuracy: 0.400	 Current training data per class: 200
Train Episode: 19	Loss: 1.861590	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 20	Loss: 1.429603	Accuracy: 0.400	 Current training data per class: 200
