Train Episode: 1	Loss: 896.277527	Accuracy: 0.230	 Current training data per class: 30
Train Episode: 2	Loss: 300.354126	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 3	Loss: 140.253922	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 4	Loss: 305.654205	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 5	Loss: 314.851593	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 6	Loss: 1135.009155	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 30
Train Episode: 8	Loss: 37443.238281	Accuracy: 0.270	 Current training data per class: 30
Train Episode: 9	Loss: 112.905273	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 10	Loss: 28.320354	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 30
Train Episode: 12	Loss: 9048.357422	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 13	Loss: 226.373276	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 14	Loss: 314.686768	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 15	Loss: 804.224426	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 16	Loss: 596.577759	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 17	Loss: 198.724396	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 18	Loss: 139.065552	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 19	Loss: 239.342422	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 20	Loss: 214.796463	Accuracy: 0.400	 Current training data per class: 30
