Train Episode: 1	Loss: 0.988425	Accuracy: 0.660	 Current training data: 10
Train Episode: 2	Loss: 1.020037	Accuracy: 0.710	 Current training data: 10
Train Episode: 3	Loss: 0.932872	Accuracy: 0.770	 Current training data: 10
Train Episode: 4	Loss: 1.046925	Accuracy: 0.670	 Current training data: 10
Train Episode: 5	Loss: 0.947185	Accuracy: 0.720	 Current training data: 10
Train Episode: 6	Loss: 0.850407	Accuracy: 0.750	 Current training data: 10
Train Episode: 7	Loss: 0.879761	Accuracy: 0.770	 Current training data: 10
Train Episode: 8	Loss: 0.830936	Accuracy: 0.740	 Current training data: 10
Train Episode: 9	Loss: 0.691805	Accuracy: 0.750	 Current training data: 10
Train Episode: 10	Loss: 0.795335	Accuracy: 0.720	 Current training data: 10
Train Episode: 11	Loss: 1.091923	Accuracy: 0.600	 Current training data: 10
Train Episode: 12	Loss: 0.773922	Accuracy: 0.760	 Current training data: 10
Train Episode: 13	Loss: 0.871532	Accuracy: 0.740	 Current training data: 10
Train Episode: 14	Loss: 0.742493	Accuracy: 0.710	 Current training data: 10
Train Episode: 15	Loss: 0.926023	Accuracy: 0.570	 Current training data: 10
Train Episode: 16	Loss: 1.096864	Accuracy: 0.620	 Current training data: 10
Train Episode: 17	Loss: 1.019158	Accuracy: 0.670	 Current training data: 10
Train Episode: 18	Loss: 0.699454	Accuracy: 0.770	 Current training data: 10
Train Episode: 19	Loss: 1.071427	Accuracy: 0.560	 Current training data: 10
Train Episode: 20	Loss: 0.736754	Accuracy: 0.810	 Current training data: 10
