Train Episode: 1	Loss: 0.655973	Accuracy: 0.780	 Current training data: 150
Train Episode: 2	Loss: 1.168692	Accuracy: 0.710	 Current training data: 150
Train Episode: 3	Loss: 1.226228	Accuracy: 0.520	 Current training data: 150
Train Episode: 4	Loss: 0.653560	Accuracy: 0.890	 Current training data: 150
Train Episode: 5	Loss: 0.500760	Accuracy: 0.790	 Current training data: 150
Train Episode: 6	Loss: 0.662080	Accuracy: 0.830	 Current training data: 150
Train Episode: 7	Loss: 0.740016	Accuracy: 0.830	 Current training data: 150
Train Episode: 8	Loss: 0.423267	Accuracy: 0.910	 Current training data: 150
Train Episode: 9	Loss: 0.513272	Accuracy: 0.840	 Current training data: 150
Train Episode: 10	Loss: 0.666645	Accuracy: 0.830	 Current training data: 150
Train Episode: 11	Loss: 0.262268	Accuracy: 0.930	 Current training data: 150
Train Episode: 12	Loss: 0.322698	Accuracy: 0.880	 Current training data: 150
Train Episode: 13	Loss: 0.471650	Accuracy: 0.840	 Current training data: 150
Train Episode: 14	Loss: 0.476327	Accuracy: 0.890	 Current training data: 150
Train Episode: 15	Loss: 0.432086	Accuracy: 0.910	 Current training data: 150
Train Episode: 16	Loss: 0.518871	Accuracy: 0.830	 Current training data: 150
Train Episode: 17	Loss: 0.934123	Accuracy: 0.750	 Current training data: 150
Train Episode: 18	Loss: 0.469942	Accuracy: 0.850	 Current training data: 150
Train Episode: 19	Loss: 0.322380	Accuracy: 0.910	 Current training data: 150
Train Episode: 20	Loss: 0.491579	Accuracy: 0.740	 Current training data: 150
