Train Episode: 1	Loss: 1.441637	Accuracy: 0.410	 Current training data: 200
Train Episode: 2	Loss: 1.774198	Accuracy: 0.390	 Current training data: 200
Train Episode: 3	Loss: 1.575559	Accuracy: 0.485	 Current training data: 200
Train Episode: 4	Loss: 1.212180	Accuracy: 0.465	 Current training data: 200
Train Episode: 5	Loss: 1.312901	Accuracy: 0.445	 Current training data: 200
Train Episode: 6	Loss: 1.408832	Accuracy: 0.390	 Current training data: 200
Train Episode: 7	Loss: 1.601900	Accuracy: 0.420	 Current training data: 200
Train Episode: 8	Loss: 1.443667	Accuracy: 0.355	 Current training data: 200
Train Episode: 9	Loss: 1.541133	Accuracy: 0.310	 Current training data: 200
Train Episode: 10	Loss: 1.401239	Accuracy: 0.350	 Current training data: 200
Train Episode: 11	Loss: 1.613791	Accuracy: 0.270	 Current training data: 200
Train Episode: 12	Loss: 1.363184	Accuracy: 0.425	 Current training data: 200
Train Episode: 13	Loss: 1.227786	Accuracy: 0.525	 Current training data: 200
Train Episode: 14	Loss: 1.520137	Accuracy: 0.370	 Current training data: 200
Train Episode: 15	Loss: 1.389335	Accuracy: 0.370	 Current training data: 200
Train Episode: 16	Loss: 1.233906	Accuracy: 0.405	 Current training data: 200
Train Episode: 17	Loss: 1.224932	Accuracy: 0.435	 Current training data: 200
Train Episode: 18	Loss: 1.627967	Accuracy: 0.215	 Current training data: 200
Train Episode: 19	Loss: 1.421200	Accuracy: 0.360	 Current training data: 200
Train Episode: 20	Loss: 1.299026	Accuracy: 0.435	 Current training data: 200
