Train Episode: 1	Loss: 0.505105	Accuracy: 0.880	 Current training data: 140
Train Episode: 2	Loss: 1.115948	Accuracy: 0.490	 Current training data: 140
Train Episode: 3	Loss: 0.713279	Accuracy: 0.720	 Current training data: 140
Train Episode: 4	Loss: 0.886494	Accuracy: 0.650	 Current training data: 140
Train Episode: 5	Loss: 1.215769	Accuracy: 0.440	 Current training data: 140
Train Episode: 6	Loss: 0.875754	Accuracy: 0.680	 Current training data: 140
Train Episode: 7	Loss: 0.864496	Accuracy: 0.720	 Current training data: 140
Train Episode: 8	Loss: 0.571502	Accuracy: 0.770	 Current training data: 140
Train Episode: 9	Loss: 0.581719	Accuracy: 0.800	 Current training data: 140
Train Episode: 10	Loss: 0.865508	Accuracy: 0.680	 Current training data: 140
Train Episode: 11	Loss: 0.377997	Accuracy: 0.830	 Current training data: 140
Train Episode: 12	Loss: 0.726784	Accuracy: 0.730	 Current training data: 140
Train Episode: 13	Loss: 0.966430	Accuracy: 0.550	 Current training data: 140
Train Episode: 14	Loss: 1.014519	Accuracy: 0.610	 Current training data: 140
Train Episode: 15	Loss: 0.775856	Accuracy: 0.710	 Current training data: 140
Train Episode: 16	Loss: 0.652786	Accuracy: 0.760	 Current training data: 140
Train Episode: 17	Loss: 0.842089	Accuracy: 0.680	 Current training data: 140
Train Episode: 18	Loss: 0.880354	Accuracy: 0.650	 Current training data: 140
Train Episode: 19	Loss: 1.314525	Accuracy: 0.470	 Current training data: 140
Train Episode: 20	Loss: 0.998657	Accuracy: 0.600	 Current training data: 140
