Train Episode: 1	Loss: 3.866182	Accuracy: 0.020	Grad Norm: 5.959512	Training/Class: 25
Train Episode: 2	Loss: 3.774867	Accuracy: 0.000	Grad Norm: 5.345811	Training/Class: 17
Train Episode: 3	Loss: 3.771770	Accuracy: 0.040	Grad Norm: 8.348651	Training/Class: 18
Train Episode: 4	Loss: 3.746714	Accuracy: 0.000	Grad Norm: 6.003659	Training/Class: 11
Train Episode: 5	Loss: 3.454348	Accuracy: 0.230	Grad Norm: 101.113205	Training/Class: 64
Train Episode: 6	Loss: 3.903666	Accuracy: 0.230	Grad Norm: 23.639368	Training/Class: 43
Train Episode: 7	Loss: 3.678918	Accuracy: 0.200	Grad Norm: 29.718494	Training/Class: 35
Train Episode: 8	Loss: 3.837348	Accuracy: 0.000	Grad Norm: 4.117655	Training/Class: 10
Train Episode: 9	Loss: 3.695155	Accuracy: 0.140	Grad Norm: 3.880867	Training/Class: 6
Train Episode: 10	Loss: 3.305558	Accuracy: 0.400	Grad Norm: 67.147652	Training/Class: 36
Train Episode: 11	Loss: 3.624429	Accuracy: 0.000	Grad Norm: 46.578693	Training/Class: 32
Train Episode: 12	Loss: 3.088356	Accuracy: 0.400	Grad Norm: 55.952351	Training/Class: 34
Train Episode: 13	Loss: 3.348446	Accuracy: 0.190	Grad Norm: 32.650776	Training/Class: 24
Train Episode: 14	Loss: 3.393967	Accuracy: 0.200	Grad Norm: 33.553253	Training/Class: 31
Train Episode: 15	Loss: 2.865041	Accuracy: 0.200	Grad Norm: 62.014339	Training/Class: 67
Train Episode: 16	Loss: 3.475309	Accuracy: 0.200	Grad Norm: 19.555738	Training/Class: 20
Train Episode: 17	Loss: 3.577083	Accuracy: 0.200	Grad Norm: 11.213412	Training/Class: 5
Train Episode: 18	Loss: 2.624413	Accuracy: 0.400	Grad Norm: 56.155399	Training/Class: 35
Train Episode: 19	Loss: 2.869444	Accuracy: 0.200	Grad Norm: 69.194107	Training/Class: 49
Train Episode: 20	Loss: 3.633102	Accuracy: 0.200	Grad Norm: 30.555779	Training/Class: 11
Train Episode: 21	Loss: 2.607198	Accuracy: 0.200	Grad Norm: 196.039566	Training/Class: 51
Train Episode: 22	Loss: nan	Accuracy: 0.200	Grad Norm: nan	Training/Class: 68
