Train Episode: 1	Loss: 1.383688	Accuracy: 0.400	 Current training data per class: 80
Train Episode: 2	Loss: 1.648249	Accuracy: 0.190	 Current training data per class: 80
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 80
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 5	Loss: 1.679508	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 6	Loss: 1.618385	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 80
Train Episode: 8	Loss: 2.020331	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 9	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 10	Loss: 1.674392	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 11	Loss: 1.701546	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 12	Loss: 1.302423	Accuracy: 0.390	 Current training data per class: 80
Train Episode: 13	Loss: 19.759600	Accuracy: 0.270	 Current training data per class: 80
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 80
Train Episode: 15	Loss: 1.644746	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 16	Loss: 1.774527	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 17	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 18	Loss: 1.462122	Accuracy: 0.380	 Current training data per class: 80
Train Episode: 19	Loss: 1.631223	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 20	Loss: 1.627158	Accuracy: 0.200	 Current training data per class: 80
