Train Episode: 1	Loss: 3.840292	Accuracy: 0.000	MetaParam_1: 0.001000	MetaParam_2: 0.000000	MetaParam_3: 0.000000
Train Episode: 2	Loss: 2.045877	Accuracy: 0.200	MetaParam_1: 0.002000	MetaParam_2: -0.001000	MetaParam_3: 0.001000
Train Episode: 3	Loss: 1.594579	Accuracy: 0.400	MetaParam_1: 0.002788	MetaParam_2: -0.001755	MetaParam_3: 0.001749
Train Episode: 4	Loss: 1.726191	Accuracy: 0.200	MetaParam_1: 0.003655	MetaParam_2: -0.002612	MetaParam_3: 0.002404
Train Episode: 5	Loss: 1.689540	Accuracy: 0.360	MetaParam_1: 0.004507	MetaParam_2: -0.003513	MetaParam_3: 0.002881
Train Episode: 6	Loss: 1.695717	Accuracy: 0.200	MetaParam_1: 0.005217	MetaParam_2: -0.004351	MetaParam_3: 0.003368
Train Episode: 7	Loss: 1.578761	Accuracy: 0.200	MetaParam_1: 0.005891	MetaParam_2: -0.005218	MetaParam_3: 0.003800
Train Episode: 8	Loss: 1.433042	Accuracy: 0.440	MetaParam_1: 0.006479	MetaParam_2: -0.006046	MetaParam_3: 0.004274
Train Episode: 9	Loss: 1.549524	Accuracy: 0.400	MetaParam_1: 0.007073	MetaParam_2: -0.006929	MetaParam_3: 0.004707
Train Episode: 10	Loss: 1.482471	Accuracy: 0.420	MetaParam_1: 0.007532	MetaParam_2: -0.007739	MetaParam_3: 0.005137
Train Episode: 11	Loss: 1.505461	Accuracy: 0.200	MetaParam_1: 0.008022	MetaParam_2: -0.008596	MetaParam_3: 0.005579
Train Episode: 12	Loss: 1.374469	Accuracy: 0.460	MetaParam_1: 0.008529	MetaParam_2: -0.009502	MetaParam_3: 0.006053
Train Episode: 13	Loss: 1.124538	Accuracy: 0.680	MetaParam_1: 0.009002	MetaParam_2: -0.010406	MetaParam_3: 0.006580
Train Episode: 14	Loss: 1.167316	Accuracy: 0.680	MetaParam_1: 0.009453	MetaParam_2: -0.011343	MetaParam_3: 0.007116
Train Episode: 15	Loss: 1.091527	Accuracy: 0.520	MetaParam_1: 0.009866	MetaParam_2: -0.012260	MetaParam_3: 0.007648
Train Episode: 16	Loss: 1.175840	Accuracy: 0.440	MetaParam_1: 0.010257	MetaParam_2: -0.013147	MetaParam_3: 0.008108
Train Episode: 17	Loss: 0.833436	Accuracy: 0.620	MetaParam_1: 0.010650	MetaParam_2: -0.014047	MetaParam_3: 0.008561
Train Episode: 18	Loss: 1.271188	Accuracy: 0.520	MetaParam_1: 0.011028	MetaParam_2: -0.014890	MetaParam_3: 0.009014
Train Episode: 19	Loss: 1.191844	Accuracy: 0.380	MetaParam_1: 0.011390	MetaParam_2: -0.015636	MetaParam_3: 0.009469
Train Episode: 20	Loss: 1.451229	Accuracy: 0.500	MetaParam_1: 0.011809	MetaParam_2: -0.016453	MetaParam_3: 0.009818
Train Episode: 21	Loss: 0.739384	Accuracy: 0.760	MetaParam_1: 0.012237	MetaParam_2: -0.017331	MetaParam_3: 0.010183
Train Episode: 22	Loss: 0.942250	Accuracy: 0.640	MetaParam_1: 0.012659	MetaParam_2: -0.018189	MetaParam_3: 0.010354
Train Episode: 23	Loss: 1.028083	Accuracy: 0.580	MetaParam_1: 0.013044	MetaParam_2: -0.018964	MetaParam_3: 0.010502
Train Episode: 24	Loss: 0.846273	Accuracy: 0.560	MetaParam_1: 0.013421	MetaParam_2: -0.019773	MetaParam_3: 0.010503
Train Episode: 25	Loss: 1.219988	Accuracy: 0.500	MetaParam_1: 0.013790	MetaParam_2: -0.020528	MetaParam_3: 0.010506
Train Episode: 26	Loss: 0.669889	Accuracy: 0.740	MetaParam_1: 0.014303	MetaParam_2: -0.021399	MetaParam_3: 0.010450
Train Episode: 27	Loss: 0.770115	Accuracy: 0.620	MetaParam_1: 0.014771	MetaParam_2: -0.022206	MetaParam_3: 0.010355
Train Episode: 28	Loss: 1.139294	Accuracy: 0.560	MetaParam_1: 0.015230	MetaParam_2: -0.023016	MetaParam_3: 0.009827
Train Episode: 29	Loss: 1.216517	Accuracy: 0.500	MetaParam_1: 0.015626	MetaParam_2: -0.023756	MetaParam_3: 0.009308
Train Episode: 30	Loss: 1.160024	Accuracy: 0.640	MetaParam_1: 0.015959	MetaParam_2: -0.024456	MetaParam_3: 0.008811
Train Episode: 31	Loss: 1.297846	Accuracy: 0.500	MetaParam_1: 0.016254	MetaParam_2: -0.025092	MetaParam_3: 0.008343
