Runner Episode: 1	Loss: 3.879809	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 2	Loss: 3.859805	Accuracy: 0.010 	 Current Training Data Per Class: 0
Runner Episode: 3	Loss: 3.873289	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 4	Loss: 3.895179	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 5	Loss: 3.928097	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 6	Loss: 3.802383	Accuracy: 0.010 	 Current Training Data Per Class: 0
Runner Episode: 7	Loss: 3.719699	Accuracy: 0.180 	 Current Training Data Per Class: 0
Runner Episode: 8	Loss: 3.927915	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 9	Loss: 3.931292	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 10	Loss: 3.795303	Accuracy: 0.030 	 Current Training Data Per Class: 0
Runner Episode: 11	Loss: 3.842795	Accuracy: 0.010 	 Current Training Data Per Class: 0
Runner Episode: 12	Loss: 3.830722	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 13	Loss: 3.897912	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 14	Loss: 3.949052	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 15	Loss: 3.850597	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 16	Loss: 3.735002	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 17	Loss: 3.804824	Accuracy: 0.080 	 Current Training Data Per Class: 0
Runner Episode: 18	Loss: 3.942408	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 19	Loss: 3.899428	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 20	Loss: 3.858348	Accuracy: 0.000 	 Current Training Data Per Class: 0
