Train Episode: 1	Loss: 1.173026	Accuracy: 0.650	 Current training data: 80
Train Episode: 2	Loss: 1.342994	Accuracy: 0.340	 Current training data: 80
Train Episode: 3	Loss: 1.224244	Accuracy: 0.540	 Current training data: 80
Train Episode: 4	Loss: 0.966531	Accuracy: 0.680	 Current training data: 80
Train Episode: 5	Loss: 0.724506	Accuracy: 0.690	 Current training data: 80
Train Episode: 6	Loss: 1.396070	Accuracy: 0.490	 Current training data: 80
Train Episode: 7	Loss: 1.531713	Accuracy: 0.410	 Current training data: 80
Train Episode: 8	Loss: 1.188925	Accuracy: 0.520	 Current training data: 80
Train Episode: 9	Loss: 1.177813	Accuracy: 0.460	 Current training data: 80
Train Episode: 10	Loss: 1.086561	Accuracy: 0.660	 Current training data: 80
Train Episode: 11	Loss: 1.460755	Accuracy: 0.350	 Current training data: 80
Train Episode: 12	Loss: 1.098731	Accuracy: 0.560	 Current training data: 80
Train Episode: 13	Loss: 1.447793	Accuracy: 0.200	 Current training data: 80
Train Episode: 14	Loss: 1.354355	Accuracy: 0.480	 Current training data: 80
Train Episode: 15	Loss: 0.474426	Accuracy: 0.890	 Current training data: 80
Train Episode: 16	Loss: 1.414431	Accuracy: 0.400	 Current training data: 80
Train Episode: 17	Loss: 1.323533	Accuracy: 0.410	 Current training data: 80
Train Episode: 18	Loss: 1.146976	Accuracy: 0.610	 Current training data: 80
Train Episode: 19	Loss: 1.264357	Accuracy: 0.590	 Current training data: 80
Train Episode: 20	Loss: 1.143982	Accuracy: 0.600	 Current training data: 80
