Runner Episode: 1	Loss: 4.128970	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.202785	Accuracy_2: 0.680	 Current Training Data Per Class_2: 50
Runner Episode: 2	Loss: 4.114486	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.444595	Accuracy_2: 0.550	 Current Training Data Per Class_2: 50
Runner Episode: 3	Loss: 4.250153	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.031895	Accuracy_2: 0.700	 Current Training Data Per Class_2: 50
Runner Episode: 4	Loss: 3.704700	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.423651	Accuracy_2: 0.540	 Current Training Data Per Class_2: 50
Runner Episode: 5	Loss: 4.614762	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.218485	Accuracy_2: 0.640	 Current Training Data Per Class_2: 50
Runner Episode: 6	Loss: 4.467821	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.018130	Accuracy_2: 0.750	 Current Training Data Per Class_2: 50
Runner Episode: 7	Loss: 4.465338	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 0.970680	Accuracy_2: 0.720	 Current Training Data Per Class_2: 50
Runner Episode: 8	Loss: 4.594490	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.249426	Accuracy_2: 0.600	 Current Training Data Per Class_2: 50
Runner Episode: 9	Loss: 4.011799	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.278993	Accuracy_2: 0.570	 Current Training Data Per Class_2: 50
Runner Episode: 10	Loss: 4.318567	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.799645	Accuracy_2: 0.640	 Current Training Data Per Class_2: 50
Runner Episode: 11	Loss: 4.137688	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.226451	Accuracy_2: 0.750	 Current Training Data Per Class_2: 50
Runner Episode: 12	Loss: 4.075294	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.267433	Accuracy_2: 0.610	 Current Training Data Per Class_2: 50
Runner Episode: 13	Loss: 4.170393	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.318785	Accuracy_2: 0.610	 Current Training Data Per Class_2: 50
Runner Episode: 14	Loss: 4.684566	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.042067	Accuracy_2: 0.740	 Current Training Data Per Class_2: 50
Runner Episode: 15	Loss: 4.189528	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.377269	Accuracy_2: 0.590	 Current Training Data Per Class_2: 50
Runner Episode: 16	Loss: 4.710808	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.019623	Accuracy_2: 0.700	 Current Training Data Per Class_2: 50
Runner Episode: 17	Loss: 4.273226	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.035435	Accuracy_2: 0.640	 Current Training Data Per Class_2: 50
Runner Episode: 18	Loss: 4.019665	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.229616	Accuracy_2: 0.620	 Current Training Data Per Class_2: 50
Runner Episode: 19	Loss: 3.872619	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.356154	Accuracy_2: 0.620	 Current Training Data Per Class_2: 50
Runner Episode: 20	Loss: 3.991287	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.181895	Accuracy_2: 0.620	 Current Training Data Per Class_2: 50
