Runner Episode: 1	Loss: 1.570971	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 2	Loss: 2.500110	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 3	Loss: 1.903256	Accuracy: 0.140 	 Current Training Data Per Class: 5
Runner Episode: 4	Loss: 2.385705	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 5	Loss: 1.671539	Accuracy: 0.410 	 Current Training Data Per Class: 5
Runner Episode: 6	Loss: 2.726143	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 7	Loss: 2.281148	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 8	Loss: 2.518718	Accuracy: 0.390 	 Current Training Data Per Class: 5
Runner Episode: 9	Loss: 2.214139	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 10	Loss: 2.306598	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 11	Loss: 2.310859	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 12	Loss: 1.792800	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 13	Loss: 2.008722	Accuracy: 0.330 	 Current Training Data Per Class: 5
Runner Episode: 14	Loss: 1.540468	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 15	Loss: 1.998314	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 16	Loss: 1.934865	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 17	Loss: 2.105245	Accuracy: 0.220 	 Current Training Data Per Class: 5
Runner Episode: 18	Loss: 1.704479	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 19	Loss: 2.165275	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 20	Loss: 2.427377	Accuracy: 0.200 	 Current Training Data Per Class: 5
