Train Episode: 1	Loss: 3.720052	Accuracy: 0.240	 Current training data per class: 30
Train Episode: 2	Loss: 1.747682	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 3	Loss: 1.713867	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 4	Loss: 4.697851	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 5	Loss: 2.094814	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 6	Loss: 1.656097	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 7	Loss: 1.689969	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 8	Loss: 1.652739	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 9	Loss: 2.428890	Accuracy: 0.230	 Current training data per class: 30
Train Episode: 10	Loss: 1.754117	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 11	Loss: 1.660116	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 12	Loss: 1.403568	Accuracy: 0.400	 Current training data per class: 30
Train Episode: 13	Loss: 1.627609	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 14	Loss: 2.083685	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 15	Loss: 2.776684	Accuracy: 0.230	 Current training data per class: 30
Train Episode: 16	Loss: 1.664729	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 17	Loss: 1.754745	Accuracy: 0.250	 Current training data per class: 30
Train Episode: 18	Loss: 1.698826	Accuracy: 0.390	 Current training data per class: 30
Train Episode: 19	Loss: 1.874341	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 20	Loss: 1.347822	Accuracy: 0.400	 Current training data per class: 30
