Train Episode: 1	Loss: 1.365728	Accuracy: 0.410	 Current training data per class: 130
Train Episode: 2	Loss: 2.169108	Accuracy: 0.220	 Current training data per class: 130
Train Episode: 3	Loss: 32.451630	Accuracy: 0.210	 Current training data per class: 130
Train Episode: 4	Loss: 1.423772	Accuracy: 0.210	 Current training data per class: 130
Train Episode: 5	Loss: 1.620908	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 6	Loss: 1.769772	Accuracy: 0.220	 Current training data per class: 130
Train Episode: 7	Loss: 1.630500	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 8	Loss: 2.964869	Accuracy: 0.190	 Current training data per class: 130
Train Episode: 9	Loss: 3.845992	Accuracy: 0.000	 Current training data per class: 130
Train Episode: 10	Loss: 1.660477	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 11	Loss: 1.675854	Accuracy: 0.310	 Current training data per class: 130
Train Episode: 12	Loss: 1.362412	Accuracy: 0.400	 Current training data per class: 130
Train Episode: 13	Loss: 1.634794	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 14	Loss: 1.663971	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 15	Loss: 1.636900	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 16	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 130
Train Episode: 17	Loss: 1.710965	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 18	Loss: 3.850148	Accuracy: 0.400	 Current training data per class: 130
Train Episode: 19	Loss: 1.618415	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 20	Loss: 1.456392	Accuracy: 0.400	 Current training data per class: 130
