Train Episode: 1	Loss: 0.846467	Accuracy: 0.770	 Current training data: 60
Train Episode: 2	Loss: 1.638680	Accuracy: 0.210	 Current training data: 60
Train Episode: 3	Loss: 1.291767	Accuracy: 0.380	 Current training data: 60
Train Episode: 4	Loss: 1.164466	Accuracy: 0.550	 Current training data: 60
Train Episode: 5	Loss: 1.693279	Accuracy: 0.340	 Current training data: 60
Train Episode: 6	Loss: 1.655573	Accuracy: 0.230	 Current training data: 60
Train Episode: 7	Loss: 1.459182	Accuracy: 0.460	 Current training data: 60
Train Episode: 8	Loss: 0.992260	Accuracy: 0.570	 Current training data: 60
Train Episode: 9	Loss: 1.223917	Accuracy: 0.500	 Current training data: 60
Train Episode: 10	Loss: 1.538195	Accuracy: 0.310	 Current training data: 60
Train Episode: 11	Loss: 0.834532	Accuracy: 0.870	 Current training data: 60
Train Episode: 12	Loss: 1.425701	Accuracy: 0.370	 Current training data: 60
Train Episode: 13	Loss: 1.499043	Accuracy: 0.370	 Current training data: 60
Train Episode: 14	Loss: 1.443637	Accuracy: 0.310	 Current training data: 60
Train Episode: 15	Loss: 0.923081	Accuracy: 0.650	 Current training data: 60
Train Episode: 16	Loss: 1.411476	Accuracy: 0.250	 Current training data: 60
Train Episode: 17	Loss: 1.466590	Accuracy: 0.410	 Current training data: 60
Train Episode: 18	Loss: 1.118585	Accuracy: 0.560	 Current training data: 60
Train Episode: 19	Loss: 1.530073	Accuracy: 0.340	 Current training data: 60
Train Episode: 20	Loss: 1.351708	Accuracy: 0.340	 Current training data: 60
