Episode: 1421: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1431: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1441: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1451: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1461: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1471: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1481: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1491: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1501: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1511: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1521: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1531: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1541: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1551: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1561: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1571: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1581: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1591: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1601: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1611: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1621: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1631: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1641: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1651: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1661: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1671: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1681: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1691: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1701: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1711: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1721: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1731: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1741: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1751: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1761: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1771: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1781: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1791: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1801: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1811: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1821: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1831: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1841: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1851: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1861: [-0.08487055 -0.14232586 -0.04926548  0.01503354  0.14327265] 
Episode: 1871: [-0.08486826 -0.1423395  -0.0492669   0.01502964  0.14327155] 
Episode: 1881: [-0.08486611 -0.14235231 -0.04926822  0.01502596  0.1432705 ] 
Episode: 1891: [-0.08486536 -0.14235681 -0.04926869  0.01502467  0.14327013] 
Episode: 1901: [-0.0848651  -0.1423584  -0.04926885  0.01502421  0.14326999] 
Episode: 1911: [-0.084865   -0.14235896 -0.04926891  0.01502406  0.14326999] 
Episode: 1921: [-0.08486498 -0.14235915 -0.04926892  0.015024    0.14326999] 
Episode: 1931: [-0.08486498 -0.14235921 -0.04926892  0.01502398  0.14326999] 
Episode: 1941: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 1951: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 1961: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 1971: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 1981: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 1991: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2001: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2011: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2021: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2031: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2041: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2051: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2061: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2071: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2081: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2091: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2101: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2111: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2121: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2131: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2141: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2151: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2161: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2171: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2181: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2191: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2201: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2211: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2221: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2231: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2241: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2251: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2261: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2271: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2281: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2291: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2301: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2311: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2321: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2331: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2341: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2351: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2361: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2371: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2381: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
Episode: 2391: [-0.08486498 -0.14235921 -0.04926892  0.01502397  0.14326999] 
