Train Episode: 1	Loss: 3.677756	Accuracy: 0.070	 Current training data: 150	Loss 2: 1.386153	Accuracy 2: 0.360
Train Episode: 2	Loss: 3.788902	Accuracy: 0.240	 Current training data: 150	Loss 2: 1.571988	Accuracy 2: 0.345
Train Episode: 3	Loss: 2.889920	Accuracy: 0.210	 Current training data: 150	Loss 2: 1.425543	Accuracy 2: 0.505
Train Episode: 4	Loss: 5.622589	Accuracy: 0.000	 Current training data: 150	Loss 2: 0.960712	Accuracy 2: 0.640
Train Episode: 5	Loss: 2.127306	Accuracy: 0.340	 Current training data: 150	Loss 2: 1.133770	Accuracy 2: 0.515
Train Episode: 6	Loss: 3.376956	Accuracy: 0.060	 Current training data: 150	Loss 2: 1.447671	Accuracy 2: 0.495
Train Episode: 7	Loss: 4.670658	Accuracy: 0.030	 Current training data: 150	Loss 2: 1.775458	Accuracy 2: 0.400
Train Episode: 8	Loss: 3.529886	Accuracy: 0.040	 Current training data: 150	Loss 2: 0.928811	Accuracy 2: 0.680
Train Episode: 9	Loss: 5.426505	Accuracy: 0.010	 Current training data: 150	Loss 2: 1.063206	Accuracy 2: 0.690
Train Episode: 10	Loss: 3.147978	Accuracy: 0.060	 Current training data: 150	Loss 2: 1.017161	Accuracy 2: 0.690
Train Episode: 11	Loss: 3.482480	Accuracy: 0.180	 Current training data: 150	Loss 2: 0.599468	Accuracy 2: 0.790
Train Episode: 12	Loss: 4.161419	Accuracy: 0.110	 Current training data: 150	Loss 2: 1.518930	Accuracy 2: 0.460
Train Episode: 13	Loss: 4.153477	Accuracy: 0.010	 Current training data: 150	Loss 2: 1.614560	Accuracy 2: 0.370
Train Episode: 14	Loss: 3.578574	Accuracy: 0.100	 Current training data: 150	Loss 2: 1.297206	Accuracy 2: 0.550
Train Episode: 15	Loss: 1.858180	Accuracy: 0.470	 Current training data: 150	Loss 2: 1.498680	Accuracy 2: 0.560
Train Episode: 16	Loss: 3.300870	Accuracy: 0.310	 Current training data: 150	Loss 2: 1.658011	Accuracy 2: 0.400
Train Episode: 17	Loss: 4.249327	Accuracy: 0.000	 Current training data: 150	Loss 2: 0.889170	Accuracy 2: 0.600
Train Episode: 18	Loss: 5.109715	Accuracy: 0.000	 Current training data: 150	Loss 2: 1.221626	Accuracy 2: 0.545
Train Episode: 19	Loss: 4.094237	Accuracy: 0.000	 Current training data: 150	Loss 2: 2.259452	Accuracy 2: 0.490
Train Episode: 20	Loss: 2.873174	Accuracy: 0.130	 Current training data: 150	Loss 2: 1.437146	Accuracy 2: 0.515
