Runner Episode: 1	Loss: 1.337786	Accuracy: 0.580 	 Current Training Data Per Class: 60
Runner Episode: 2	Loss: 1.308336	Accuracy: 0.490 	 Current Training Data Per Class: 60
Runner Episode: 3	Loss: 1.178163	Accuracy: 0.600 	 Current Training Data Per Class: 60
Runner Episode: 4	Loss: 1.252046	Accuracy: 0.610 	 Current Training Data Per Class: 60
Runner Episode: 5	Loss: 1.224236	Accuracy: 0.660 	 Current Training Data Per Class: 60
Runner Episode: 6	Loss: 0.876984	Accuracy: 0.650 	 Current Training Data Per Class: 60
Runner Episode: 7	Loss: 1.218666	Accuracy: 0.640 	 Current Training Data Per Class: 60
Runner Episode: 8	Loss: 0.831043	Accuracy: 0.710 	 Current Training Data Per Class: 60
Runner Episode: 9	Loss: 1.516828	Accuracy: 0.430 	 Current Training Data Per Class: 60
Runner Episode: 10	Loss: 2.008726	Accuracy: 0.500 	 Current Training Data Per Class: 60
Runner Episode: 11	Loss: 1.371896	Accuracy: 0.490 	 Current Training Data Per Class: 60
Runner Episode: 12	Loss: 1.073619	Accuracy: 0.650 	 Current Training Data Per Class: 60
Runner Episode: 13	Loss: 1.511029	Accuracy: 0.590 	 Current Training Data Per Class: 60
Runner Episode: 14	Loss: 1.583525	Accuracy: 0.490 	 Current Training Data Per Class: 60
Runner Episode: 15	Loss: 0.976568	Accuracy: 0.640 	 Current Training Data Per Class: 60
Runner Episode: 16	Loss: 0.741523	Accuracy: 0.740 	 Current Training Data Per Class: 60
Runner Episode: 17	Loss: 0.743985	Accuracy: 0.730 	 Current Training Data Per Class: 60
Runner Episode: 18	Loss: 1.716152	Accuracy: 0.470 	 Current Training Data Per Class: 60
Runner Episode: 19	Loss: 1.408630	Accuracy: 0.500 	 Current Training Data Per Class: 60
Runner Episode: 20	Loss: 1.493527	Accuracy: 0.440 	 Current Training Data Per Class: 60
Runner Episode: 21	Loss: 1.232826	Accuracy: 0.550 	 Current Training Data Per Class: 60
Runner Episode: 22	Loss: 2.079043	Accuracy: 0.490 	 Current Training Data Per Class: 60
Runner Episode: 23	Loss: 1.203700	Accuracy: 0.580 	 Current Training Data Per Class: 60
Runner Episode: 24	Loss: 1.664729	Accuracy: 0.510 	 Current Training Data Per Class: 60
Runner Episode: 25	Loss: 1.510754	Accuracy: 0.440 	 Current Training Data Per Class: 60
Runner Episode: 26	Loss: 1.642456	Accuracy: 0.450 	 Current Training Data Per Class: 60
Runner Episode: 27	Loss: 1.460305	Accuracy: 0.530 	 Current Training Data Per Class: 60
Runner Episode: 28	Loss: 1.281065	Accuracy: 0.540 	 Current Training Data Per Class: 60
Runner Episode: 29	Loss: 1.476602	Accuracy: 0.510 	 Current Training Data Per Class: 60
Runner Episode: 30	Loss: 1.002645	Accuracy: 0.650 	 Current Training Data Per Class: 60
Runner Episode: 31	Loss: 1.238166	Accuracy: 0.600 	 Current Training Data Per Class: 60
Runner Episode: 32	Loss: 1.010822	Accuracy: 0.740 	 Current Training Data Per Class: 60
Runner Episode: 33	Loss: 1.777124	Accuracy: 0.490 	 Current Training Data Per Class: 60
Runner Episode: 34	Loss: 1.105778	Accuracy: 0.660 	 Current Training Data Per Class: 60
Runner Episode: 35	Loss: 0.938933	Accuracy: 0.680 	 Current Training Data Per Class: 60
Runner Episode: 36	Loss: 1.569703	Accuracy: 0.470 	 Current Training Data Per Class: 60
Runner Episode: 37	Loss: 1.737893	Accuracy: 0.540 	 Current Training Data Per Class: 60
Runner Episode: 38	Loss: 2.080685	Accuracy: 0.450 	 Current Training Data Per Class: 60
Runner Episode: 39	Loss: 1.860038	Accuracy: 0.470 	 Current Training Data Per Class: 60
Runner Episode: 40	Loss: 0.901539	Accuracy: 0.700 	 Current Training Data Per Class: 60
Runner Episode: 41	Loss: 1.385167	Accuracy: 0.450 	 Current Training Data Per Class: 60
Runner Episode: 42	Loss: 1.208721	Accuracy: 0.520 	 Current Training Data Per Class: 60
Runner Episode: 43	Loss: 1.427464	Accuracy: 0.470 	 Current Training Data Per Class: 60
Runner Episode: 44	Loss: 1.413402	Accuracy: 0.560 	 Current Training Data Per Class: 60
Runner Episode: 45	Loss: 1.399938	Accuracy: 0.510 	 Current Training Data Per Class: 60
Runner Episode: 46	Loss: 0.759522	Accuracy: 0.710 	 Current Training Data Per Class: 60
Runner Episode: 47	Loss: 1.696231	Accuracy: 0.530 	 Current Training Data Per Class: 60
Runner Episode: 48	Loss: 0.921090	Accuracy: 0.680 	 Current Training Data Per Class: 60
Runner Episode: 49	Loss: 0.991494	Accuracy: 0.660 	 Current Training Data Per Class: 60
Runner Episode: 50	Loss: 1.347779	Accuracy: 0.590 	 Current Training Data Per Class: 60
