Train Episode: 1	Loss: 4.927129	Accuracy: 0.210	 Current training data per class: 60
Train Episode: 2	Loss: 1.713404	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 3	Loss: 1.617586	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 4	Loss: 1.453042	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 5	Loss: 3.850125	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 6	Loss: 1.725651	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 7	Loss: 1.976194	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 8	Loss: 1.640363	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 9	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 60
Train Episode: 10	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 11	Loss: 3.850148	Accuracy: 0.080	 Current training data per class: 60
Train Episode: 12	Loss: 1.336851	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 13	Loss: 1.627670	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 14	Loss: 1.618962	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 15	Loss: 1.701912	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 16	Loss: 1.658034	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 17	Loss: 1.802493	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 18	Loss: 1.350132	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 19	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 20	Loss: 3.850148	Accuracy: 0.360	 Current training data per class: 60
