Train Episode: 1	Loss: 1.374804	Accuracy: 0.400	 Current training data per class: 200
Train Episode: 2	Loss: 1.681993	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 3	Loss: 1.753947	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 5	Loss: 3.850148	Accuracy: 0.140	 Current training data per class: 200
Train Episode: 6	Loss: 1.612360	Accuracy: 0.220	 Current training data per class: 200
Train Episode: 7	Loss: 1.685882	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 8	Loss: 1.731888	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 9	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 10	Loss: 3.850148	Accuracy: 0.140	 Current training data per class: 200
Train Episode: 11	Loss: 3.850148	Accuracy: 0.010	 Current training data per class: 200
Train Episode: 12	Loss: 1.376781	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 13	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 14	Loss: 3.811747	Accuracy: 0.030	 Current training data per class: 200
Train Episode: 15	Loss: 1.613776	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 16	Loss: 1.617953	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 17	Loss: 3.850148	Accuracy: 0.180	 Current training data per class: 200
Train Episode: 18	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 19	Loss: 1.885487	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 20	Loss: 3.850148	Accuracy: 0.020	 Current training data per class: 200
