Runner Episode: 1	Loss: 3.621880	Accuracy: 0.200 	 Current Training Data Per Class: 30
Runner Episode: 2	Loss: 2.380147	Accuracy: 0.200 	 Current Training Data Per Class: 30
Runner Episode: 3	Loss: 3.478180	Accuracy: 0.140 	 Current Training Data Per Class: 30
Runner Episode: 4	Loss: 3.140541	Accuracy: 0.200 	 Current Training Data Per Class: 30
Runner Episode: 5	Loss: 3.705596	Accuracy: 0.240 	 Current Training Data Per Class: 30
Runner Episode: 6	Loss: 3.362218	Accuracy: 0.190 	 Current Training Data Per Class: 30
Runner Episode: 7	Loss: 3.557536	Accuracy: 0.200 	 Current Training Data Per Class: 30
Runner Episode: 8	Loss: 3.595186	Accuracy: 0.230 	 Current Training Data Per Class: 30
Runner Episode: 9	Loss: 3.087757	Accuracy: 0.200 	 Current Training Data Per Class: 30
Runner Episode: 10	Loss: 3.427694	Accuracy: 0.400 	 Current Training Data Per Class: 30
Runner Episode: 11	Loss: 3.644756	Accuracy: 0.240 	 Current Training Data Per Class: 30
Runner Episode: 12	Loss: 3.116262	Accuracy: 0.200 	 Current Training Data Per Class: 30
Runner Episode: 13	Loss: 3.672755	Accuracy: 0.200 	 Current Training Data Per Class: 30
Runner Episode: 14	Loss: 3.478407	Accuracy: 0.170 	 Current Training Data Per Class: 30
Runner Episode: 15	Loss: 3.265819	Accuracy: 0.200 	 Current Training Data Per Class: 30
Runner Episode: 16	Loss: 2.766898	Accuracy: 0.600 	 Current Training Data Per Class: 30
Runner Episode: 17	Loss: 3.449564	Accuracy: 0.380 	 Current Training Data Per Class: 30
Runner Episode: 18	Loss: 2.633156	Accuracy: 0.240 	 Current Training Data Per Class: 30
Runner Episode: 19	Loss: 3.505723	Accuracy: 0.240 	 Current Training Data Per Class: 30
Runner Episode: 20	Loss: 3.479736	Accuracy: 0.200 	 Current Training Data Per Class: 30
