Train Episode: 1	Loss: 1.049678	Accuracy: 0.645	 Current training data: 500
Train Episode: 2	Loss: 0.692451	Accuracy: 0.770	 Current training data: 500
Train Episode: 3	Loss: 0.766804	Accuracy: 0.730	 Current training data: 500
Train Episode: 4	Loss: 0.943376	Accuracy: 0.650	 Current training data: 500
Train Episode: 5	Loss: 0.735574	Accuracy: 0.715	 Current training data: 500
Train Episode: 6	Loss: 0.668815	Accuracy: 0.720	 Current training data: 500
Train Episode: 7	Loss: 2.590922	Accuracy: 0.580	 Current training data: 500
Train Episode: 8	Loss: 1.014668	Accuracy: 0.710	 Current training data: 500
Train Episode: 9	Loss: 0.784647	Accuracy: 0.710	 Current training data: 500
Train Episode: 10	Loss: 0.760893	Accuracy: 0.670	 Current training data: 500
Train Episode: 11	Loss: 0.700207	Accuracy: 0.675	 Current training data: 500
Train Episode: 12	Loss: 0.715447	Accuracy: 0.715	 Current training data: 500
Train Episode: 13	Loss: 0.740202	Accuracy: 0.720	 Current training data: 500
Train Episode: 14	Loss: 0.842292	Accuracy: 0.705	 Current training data: 500
Train Episode: 15	Loss: 0.696203	Accuracy: 0.695	 Current training data: 500
Train Episode: 16	Loss: 0.902951	Accuracy: 0.700	 Current training data: 500
Train Episode: 17	Loss: 0.875912	Accuracy: 0.730	 Current training data: 500
Train Episode: 18	Loss: 0.984951	Accuracy: 0.735	 Current training data: 500
Train Episode: 19	Loss: 0.692918	Accuracy: 0.705	 Current training data: 500
Train Episode: 20	Loss: 0.722673	Accuracy: 0.700	 Current training data: 500
