Train Episode: 1	Loss: 21.614981	Accuracy: 0.400	 Current training data per class: 160
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 3	Loss: 5.340348	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 4	Loss: 55.744049	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 5	Loss: 269.750946	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 6	Loss: 914.821655	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 7	Loss: 99.270882	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 8	Loss: 10268467.000000	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 9	Loss: 729757935594557669376.000000	Accuracy: 0.120	 Current training data per class: 160
Train Episode: 10	Loss: 30.306099	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 13	Loss: 15.834154	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 14	Loss: 52.382607	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 15	Loss: 6424.145508	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 16	Loss: 143.721939	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 17	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 18	Loss: 361.576050	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 19	Loss: 13986.143555	Accuracy: 0.130	 Current training data per class: 160
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
