Train Episode: 1	Loss: 1.169364	Accuracy: 0.600	 Current training data: 90
Train Episode: 2	Loss: 1.024536	Accuracy: 0.640	 Current training data: 90
Train Episode: 3	Loss: 0.702524	Accuracy: 0.740	 Current training data: 90
Train Episode: 4	Loss: 0.914108	Accuracy: 0.710	 Current training data: 90
Train Episode: 5	Loss: 0.842357	Accuracy: 0.690	 Current training data: 90
Train Episode: 6	Loss: 0.984354	Accuracy: 0.770	 Current training data: 90
Train Episode: 7	Loss: 0.855751	Accuracy: 0.690	 Current training data: 90
Train Episode: 8	Loss: 1.086050	Accuracy: 0.620	 Current training data: 90
Train Episode: 9	Loss: 1.078154	Accuracy: 0.550	 Current training data: 90
Train Episode: 10	Loss: 1.243397	Accuracy: 0.470	 Current training data: 90
Train Episode: 11	Loss: 0.919583	Accuracy: 0.580	 Current training data: 90
Train Episode: 12	Loss: 1.058816	Accuracy: 0.540	 Current training data: 90
Train Episode: 13	Loss: 1.043555	Accuracy: 0.680	 Current training data: 90
Train Episode: 14	Loss: 1.056676	Accuracy: 0.760	 Current training data: 90
Train Episode: 15	Loss: 0.906336	Accuracy: 0.560	 Current training data: 90
Train Episode: 16	Loss: 1.127864	Accuracy: 0.570	 Current training data: 90
Train Episode: 17	Loss: 1.062020	Accuracy: 0.740	 Current training data: 90
Train Episode: 18	Loss: 0.246451	Accuracy: 0.920	 Current training data: 90
Train Episode: 19	Loss: 0.865519	Accuracy: 0.690	 Current training data: 90
Train Episode: 20	Loss: 1.089707	Accuracy: 0.630	 Current training data: 90
