Train Episode: 1	Loss: 1.355637	Accuracy: 0.400	 Current training data per class: 110
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 4	Loss: nan	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 5	Loss: 1585684992.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 6	Loss: 325625.250000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 7	Loss: 52708.578125	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 8	Loss: 2526663976733900800.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 9	Loss: 45379.410156	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 10	Loss: 11392886784.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 11	Loss: 283.479675	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 13	Loss: 3.009752	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 14	Loss: 137114681344.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 15	Loss: 19339086682652672.000000	Accuracy: 0.190	 Current training data per class: 110
Train Episode: 16	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 17	Loss: 1.758318	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 18	Loss: 5470840221073408.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 19	Loss: 28.552715	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
