Train Episode: 1	Loss: 1.356772	Accuracy: 0.400	 Current training data per class: 150
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 150
Train Episode: 3	Loss: 3551.476318	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 4	Loss: 546221888.000000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 5	Loss: 3851656293512529313792.000000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 6	Loss: 859869632528384000.000000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 7	Loss: 684514933615780438212608.000000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 8	Loss: 277.337708	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 9	Loss: 97517.101562	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 10	Loss: 60.766445	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 150
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 150
Train Episode: 13	Loss: 2.915098	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 14	Loss: 47713562174037164032.000000	Accuracy: 0.260	 Current training data per class: 150
Train Episode: 15	Loss: 1768283.250000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 16	Loss: 1141463122175717789401088.000000	Accuracy: 0.000	 Current training data per class: 150
Train Episode: 17	Loss: 12.225285	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 18	Loss: 19171797706473472.000000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 19	Loss: 61058865846245187097985024.000000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 150
