Train Episode: 1	Loss: 1.333100	Accuracy: 0.420	 Current training data per class: 60
Train Episode: 2	Loss: 1.638415	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 3	Loss: 1.620210	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 4	Loss: 1.392715	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 5	Loss: 1.619636	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 6	Loss: 1.629096	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 7	Loss: 1.638652	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 8	Loss: 1.622412	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 9	Loss: 1.696464	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 10	Loss: 3.526221	Accuracy: 0.130	 Current training data per class: 60
Train Episode: 11	Loss: 1.676595	Accuracy: 0.210	 Current training data per class: 60
Train Episode: 12	Loss: 3.850148	Accuracy: 0.010	 Current training data per class: 60
Train Episode: 13	Loss: 1.686186	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 14	Loss: 1.661197	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 15	Loss: 3.850148	Accuracy: 0.090	 Current training data per class: 60
Train Episode: 16	Loss: 1.641798	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 17	Loss: 1.727835	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 18	Loss: 1.575461	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 19	Loss: 3.850148	Accuracy: 0.030	 Current training data per class: 60
Train Episode: 20	Loss: 1.427071	Accuracy: 0.400	 Current training data per class: 60
