Train Episode: 1	Loss: 0.596475	Accuracy: 0.750	 Current training data: 160
Train Episode: 2	Loss: 0.278346	Accuracy: 0.900	 Current training data: 160
Train Episode: 3	Loss: 0.163539	Accuracy: 0.940	 Current training data: 160
Train Episode: 4	Loss: 0.265296	Accuracy: 0.890	 Current training data: 160
Train Episode: 5	Loss: 0.063560	Accuracy: 0.990	 Current training data: 160
Train Episode: 6	Loss: 0.139388	Accuracy: 0.960	 Current training data: 160
Train Episode: 7	Loss: 0.054229	Accuracy: 0.990	 Current training data: 160
Train Episode: 8	Loss: 0.212383	Accuracy: 0.940	 Current training data: 160
Train Episode: 9	Loss: 0.251865	Accuracy: 0.940	 Current training data: 160
Train Episode: 10	Loss: 0.170397	Accuracy: 0.940	 Current training data: 160
Train Episode: 11	Loss: 0.150780	Accuracy: 0.950	 Current training data: 160
Train Episode: 12	Loss: 0.207833	Accuracy: 0.910	 Current training data: 160
Train Episode: 13	Loss: 0.080337	Accuracy: 0.970	 Current training data: 160
Train Episode: 14	Loss: 0.068268	Accuracy: 0.980	 Current training data: 160
Train Episode: 15	Loss: 0.257272	Accuracy: 0.950	 Current training data: 160
Train Episode: 16	Loss: 0.412609	Accuracy: 0.850	 Current training data: 160
Train Episode: 17	Loss: 0.328400	Accuracy: 0.910	 Current training data: 160
Train Episode: 18	Loss: 0.090326	Accuracy: 0.950	 Current training data: 160
Train Episode: 19	Loss: 0.188561	Accuracy: 0.960	 Current training data: 160
Train Episode: 20	Loss: 0.139644	Accuracy: 0.940	 Current training data: 160
