Train Episode: 1	Loss: 1.418987	Accuracy: 0.450	 Current training data: 40
Train Episode: 2	Loss: 1.500867	Accuracy: 0.260	 Current training data: 40
Train Episode: 3	Loss: 1.487695	Accuracy: 0.230	 Current training data: 40
Train Episode: 4	Loss: 1.523852	Accuracy: 0.350	 Current training data: 40
Train Episode: 5	Loss: 1.483627	Accuracy: 0.360	 Current training data: 40
Train Episode: 6	Loss: 1.397108	Accuracy: 0.430	 Current training data: 40
Train Episode: 7	Loss: 1.476310	Accuracy: 0.440	 Current training data: 40
Train Episode: 8	Loss: 1.364218	Accuracy: 0.380	 Current training data: 40
Train Episode: 9	Loss: 1.554097	Accuracy: 0.290	 Current training data: 40
Train Episode: 10	Loss: 2.135037	Accuracy: 0.380	 Current training data: 40
Train Episode: 11	Loss: 1.628439	Accuracy: 0.280	 Current training data: 40
Train Episode: 12	Loss: 1.155450	Accuracy: 0.410	 Current training data: 40
Train Episode: 13	Loss: 1.127171	Accuracy: 0.610	 Current training data: 40
Train Episode: 14	Loss: 1.172180	Accuracy: 0.650	 Current training data: 40
Train Episode: 15	Loss: 1.403207	Accuracy: 0.280	 Current training data: 40
Train Episode: 16	Loss: 1.371864	Accuracy: 0.490	 Current training data: 40
Train Episode: 17	Loss: 1.410290	Accuracy: 0.360	 Current training data: 40
Train Episode: 18	Loss: 1.638118	Accuracy: 0.350	 Current training data: 40
Train Episode: 19	Loss: 1.572497	Accuracy: 0.210	 Current training data: 40
Train Episode: 20	Loss: 2.315443	Accuracy: 0.200	 Current training data: 40
