Train Episode: 1	Loss: 1.694570	Accuracy: 0.400	 Current training data per class: 200
Train Episode: 2	Loss: 1.705565	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 3	Loss: 1.916778	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 5	Loss: 1.739434	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 6	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 7	Loss: 1.670490	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 8	Loss: 1.713328	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 9	Loss: 3.183281	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 10	Loss: 1.801919	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 11	Loss: 1.741980	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 12	Loss: 1.460586	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 13	Loss: 2.044199	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 14	Loss: 1604264.125000	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 15	Loss: 1.646143	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 16	Loss: 1.670256	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 17	Loss: 1.944826	Accuracy: 0.190	 Current training data per class: 200
Train Episode: 18	Loss: 55.866756	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 19	Loss: 1.918314	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 200
