Train Episode: 1	Loss: 1.245570	Accuracy: 0.460	 Current training data per class: 70
Train Episode: 2	Loss: 1.770123	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 3	Loss: 1.674621	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 4	Loss: 2.720959	Accuracy: 0.400	 Current training data per class: 70
Train Episode: 5	Loss: 1.772297	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 6	Loss: 2.148896	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 7	Loss: 1.703090	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 8	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 9	Loss: 1.670147	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 10	Loss: 6.952807	Accuracy: 0.280	 Current training data per class: 70
Train Episode: 11	Loss: 1.769741	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 12	Loss: 1.543730	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 13	Loss: 2.331045	Accuracy: 0.390	 Current training data per class: 70
Train Episode: 14	Loss: 1.673637	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 15	Loss: 1.688277	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 16	Loss: 3.850148	Accuracy: 0.040	 Current training data per class: 70
Train Episode: 17	Loss: 1.955700	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 18	Loss: 1.463408	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 19	Loss: 1.727535	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 20	Loss: 3.606612	Accuracy: 0.400	 Current training data per class: 70
