Train Episode: 1	Loss: 86191.171875	Accuracy: 0.310	 Current training data per class: 275
Train Episode: 2	Loss: 345.691559	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 3	Loss: 2.015603	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 4	Loss: 1264.373901	Accuracy: 0.400	 Current training data per class: 275
Train Episode: 5	Loss: 1.927273	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 6	Loss: 348.621124	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 7	Loss: 203.881470	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 8	Loss: 28.211920	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 9	Loss: 2503.568604	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 10	Loss: 8.423179	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 11	Loss: 196073.734375	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 12	Loss: 58252456.000000	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 13	Loss: 12870.641602	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 14	Loss: 1219600.500000	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 15	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 16	Loss: 1.881502	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 17	Loss: 76750.703125	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 18	Loss: 1.350126	Accuracy: 0.400	 Current training data per class: 275
Train Episode: 19	Loss: 1189.364258	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 20	Loss: 20.002819	Accuracy: 0.400	 Current training data per class: 275
