Train Episode: 1	Loss: 2.181316	Accuracy: 0.430	 Current training data per class: 80
Train Episode: 2	Loss: 3.449122	Accuracy: 0.290	 Current training data per class: 80
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 80
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 5	Loss: 4.246585	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 6	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 7	Loss: 2.379821	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 8	Loss: 1.775121	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 9	Loss: 1.736833	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 10	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 11	Loss: 1.730228	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 12	Loss: 2.174521	Accuracy: 0.400	 Current training data per class: 80
Train Episode: 13	Loss: 1.578871	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 14	Loss: 3.191947	Accuracy: 0.190	 Current training data per class: 80
Train Episode: 15	Loss: 2.223096	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 16	Loss: 3.177649	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 17	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 18	Loss: 1.354612	Accuracy: 0.400	 Current training data per class: 80
Train Episode: 19	Loss: 1.821092	Accuracy: 0.230	 Current training data per class: 80
Train Episode: 20	Loss: 2.968633	Accuracy: 0.400	 Current training data per class: 80
