Train Episode: 1	Loss: 1.276275	Accuracy: 0.470	 Current training data: 90
Train Episode: 2	Loss: 1.538195	Accuracy: 0.270	 Current training data: 90
Train Episode: 3	Loss: 1.547343	Accuracy: 0.250	 Current training data: 90
Train Episode: 4	Loss: 1.384862	Accuracy: 0.460	 Current training data: 90
Train Episode: 5	Loss: 1.478973	Accuracy: 0.340	 Current training data: 90
Train Episode: 6	Loss: 1.339339	Accuracy: 0.460	 Current training data: 90
Train Episode: 7	Loss: 1.297874	Accuracy: 0.440	 Current training data: 90
Train Episode: 8	Loss: 1.385644	Accuracy: 0.480	 Current training data: 90
Train Episode: 9	Loss: 1.322396	Accuracy: 0.480	 Current training data: 90
Train Episode: 10	Loss: 1.456192	Accuracy: 0.370	 Current training data: 90
Train Episode: 11	Loss: 1.423123	Accuracy: 0.340	 Current training data: 90
Train Episode: 12	Loss: 0.990778	Accuracy: 0.510	 Current training data: 90
Train Episode: 13	Loss: 1.030958	Accuracy: 0.480	 Current training data: 90
Train Episode: 14	Loss: 0.925076	Accuracy: 0.600	 Current training data: 90
Train Episode: 15	Loss: 1.483837	Accuracy: 0.290	 Current training data: 90
Train Episode: 16	Loss: 1.094686	Accuracy: 0.580	 Current training data: 90
Train Episode: 17	Loss: 1.571189	Accuracy: 0.200	 Current training data: 90
Train Episode: 18	Loss: 1.394944	Accuracy: 0.340	 Current training data: 90
Train Episode: 19	Loss: 1.306082	Accuracy: 0.450	 Current training data: 90
Train Episode: 20	Loss: 1.514611	Accuracy: 0.200	 Current training data: 90
