Train Episode: 1	Loss: 1.545212	Accuracy: 0.150	 Current training data per class: 140
Train Episode: 2	Loss: 1.737249	Accuracy: 0.190	 Current training data per class: 140
Train Episode: 3	Loss: 42.642406	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 5	Loss: 2.071373	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 6	Loss: 1.870221	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 7	Loss: 1.618980	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 8	Loss: 1.716121	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 9	Loss: 1.820907	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 10	Loss: 1.787535	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 11	Loss: 4.002520	Accuracy: 0.310	 Current training data per class: 140
Train Episode: 12	Loss: 1.490079	Accuracy: 0.450	 Current training data per class: 140
Train Episode: 13	Loss: 9.366216	Accuracy: 0.190	 Current training data per class: 140
Train Episode: 14	Loss: 1.625492	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 15	Loss: 1.872550	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 16	Loss: 1.814050	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 17	Loss: 1.663439	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 18	Loss: 1.761862	Accuracy: 0.400	 Current training data per class: 140
Train Episode: 19	Loss: 1.628806	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 20	Loss: 1.823778	Accuracy: 0.210	 Current training data per class: 140
