Train Episode: 1	Loss: 1.427088	Accuracy: 0.380	 Current training data per class: 90
Train Episode: 2	Loss: 3.855870	Accuracy: 0.280	 Current training data per class: 90
Train Episode: 3	Loss: 1.641100	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 4	Loss: 1.347087	Accuracy: 0.400	 Current training data per class: 90
Train Episode: 5	Loss: 1.911479	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 6	Loss: 1.854684	Accuracy: 0.280	 Current training data per class: 90
Train Episode: 7	Loss: 1.680134	Accuracy: 0.350	 Current training data per class: 90
Train Episode: 8	Loss: 1.709386	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 9	Loss: 1.643304	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 10	Loss: 1.654287	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 11	Loss: 1.763304	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 12	Loss: 1.365019	Accuracy: 0.400	 Current training data per class: 90
Train Episode: 13	Loss: 1.644574	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 14	Loss: 1.828952	Accuracy: 0.210	 Current training data per class: 90
Train Episode: 15	Loss: 1.901071	Accuracy: 0.190	 Current training data per class: 90
Train Episode: 16	Loss: 2.428677	Accuracy: 0.320	 Current training data per class: 90
Train Episode: 17	Loss: 3.543968	Accuracy: 0.300	 Current training data per class: 90
Train Episode: 18	Loss: 1.350650	Accuracy: 0.400	 Current training data per class: 90
Train Episode: 19	Loss: 2.771801	Accuracy: 0.280	 Current training data per class: 90
Train Episode: 20	Loss: 1.440498	Accuracy: 0.400	 Current training data per class: 90
