Train Episode: 1	Loss: 2.223594	Accuracy: 0.330	 Current training data: 40	Loss 2: 0.605346	Accuracy 2: 0.780
Train Episode: 2	Loss: 1.852129	Accuracy: 0.490	 Current training data: 40	Loss 2: 0.885530	Accuracy 2: 0.600
Train Episode: 3	Loss: 3.049497	Accuracy: 0.110	 Current training data: 40	Loss 2: 0.823385	Accuracy 2: 0.690
Train Episode: 4	Loss: 4.666597	Accuracy: 0.010	 Current training data: 40	Loss 2: 0.789871	Accuracy 2: 0.630
Train Episode: 5	Loss: 2.857141	Accuracy: 0.080	 Current training data: 40	Loss 2: 0.448123	Accuracy 2: 0.870
Train Episode: 6	Loss: 3.966832	Accuracy: 0.000	 Current training data: 40	Loss 2: 0.881530	Accuracy 2: 0.590
Train Episode: 7	Loss: 2.619921	Accuracy: 0.210	 Current training data: 40	Loss 2: 0.355327	Accuracy 2: 0.910
Train Episode: 8	Loss: 4.453069	Accuracy: 0.010	 Current training data: 40	Loss 2: 0.610870	Accuracy 2: 0.830
Train Episode: 9	Loss: 2.488295	Accuracy: 0.260	 Current training data: 40	Loss 2: 0.563928	Accuracy 2: 0.800
Train Episode: 10	Loss: 1.727525	Accuracy: 0.350	 Current training data: 40	Loss 2: 0.179719	Accuracy 2: 0.940
Train Episode: 11	Loss: 5.014067	Accuracy: 0.100	 Current training data: 40	Loss 2: 0.774299	Accuracy 2: 0.680
Train Episode: 12	Loss: 4.915190	Accuracy: 0.000	 Current training data: 40	Loss 2: 0.439621	Accuracy 2: 0.850
Train Episode: 13	Loss: 2.032467	Accuracy: 0.370	 Current training data: 40	Loss 2: 0.899851	Accuracy 2: 0.720
Train Episode: 14	Loss: 5.327926	Accuracy: 0.000	 Current training data: 40	Loss 2: 0.221485	Accuracy 2: 0.890
Train Episode: 15	Loss: 6.242633	Accuracy: 0.000	 Current training data: 40	Loss 2: 0.183720	Accuracy 2: 0.960
Train Episode: 16	Loss: 2.714563	Accuracy: 0.160	 Current training data: 40	Loss 2: 0.632127	Accuracy 2: 0.680
Train Episode: 17	Loss: 1.773439	Accuracy: 0.470	 Current training data: 40	Loss 2: 0.399890	Accuracy 2: 0.890
Train Episode: 18	Loss: 5.118373	Accuracy: 0.000	 Current training data: 40	Loss 2: 0.509901	Accuracy 2: 0.760
Train Episode: 19	Loss: 0.981924	Accuracy: 0.670	 Current training data: 40	Loss 2: 0.226965	Accuracy 2: 0.920
Train Episode: 20	Loss: 3.005548	Accuracy: 0.140	 Current training data: 40	Loss 2: 0.294397	Accuracy 2: 0.820
