Train Episode: 1	Loss: 1.427680	Accuracy: 0.390	 Current training data per class: 20
Train Episode: 2	Loss: 2.088167	Accuracy: 0.300	 Current training data per class: 20
Train Episode: 3	Loss: 1.672084	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 4	Loss: 8.793653	Accuracy: 0.550	 Current training data per class: 20
Train Episode: 5	Loss: 2.057256	Accuracy: 0.320	 Current training data per class: 20
Train Episode: 6	Loss: 2.177144	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 7	Loss: 1.677476	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 8	Loss: 1.632120	Accuracy: 0.250	 Current training data per class: 20
Train Episode: 9	Loss: 1.713098	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 10	Loss: 2.858554	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 11	Loss: 2.707860	Accuracy: 0.320	 Current training data per class: 20
Train Episode: 12	Loss: 1.402063	Accuracy: 0.400	 Current training data per class: 20
Train Episode: 13	Loss: 1.636459	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 14	Loss: 1.738445	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 15	Loss: 1.706290	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 16	Loss: 1.694835	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 17	Loss: 1.741205	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 18	Loss: 1.595715	Accuracy: 0.400	 Current training data per class: 20
Train Episode: 19	Loss: 1.779433	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 20	Loss: 3.851783	Accuracy: 0.510	 Current training data per class: 20
