Train Episode: 1	Loss: 1.332109	Accuracy: 0.260	 Current training data per class: 60
Train Episode: 2	Loss: 1.655474	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 3	Loss: 1.642741	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 4	Loss: 1.382656	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 5	Loss: 1.646730	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 6	Loss: 1.618399	Accuracy: 0.210	 Current training data per class: 60
Train Episode: 7	Loss: 1.619673	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 8	Loss: 1.617702	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 9	Loss: 6.398335	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 10	Loss: 1.629806	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 11	Loss: 4.218871	Accuracy: 0.080	 Current training data per class: 60
Train Episode: 12	Loss: 3.795705	Accuracy: 0.130	 Current training data per class: 60
Train Episode: 13	Loss: 1.621399	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 14	Loss: 1.844437	Accuracy: 0.180	 Current training data per class: 60
Train Episode: 15	Loss: 3.467244	Accuracy: 0.020	 Current training data per class: 60
Train Episode: 16	Loss: 1.987072	Accuracy: 0.190	 Current training data per class: 60
Train Episode: 17	Loss: 1.591966	Accuracy: 0.330	 Current training data per class: 60
Train Episode: 18	Loss: 1.348553	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 19	Loss: 1.625897	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 20	Loss: 1.907518	Accuracy: 0.400	 Current training data per class: 60
