Train Episode: 1	Loss: 3.603048	Accuracy: 0.330	 Current training data per class: 20
Train Episode: 2	Loss: 3.092825	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 3	Loss: 2.001308	Accuracy: 0.190	 Current training data per class: 20
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 5	Loss: 3.838256	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 6	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 7	Loss: 2.472317	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 8	Loss: 2.924083	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 9	Loss: 2.056425	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 10	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 11	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 12	Loss: 1.394849	Accuracy: 0.400	 Current training data per class: 20
Train Episode: 13	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 14	Loss: 2.293508	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 15	Loss: 2.728837	Accuracy: 0.270	 Current training data per class: 20
Train Episode: 16	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 20
Train Episode: 17	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 18	Loss: 3.850148	Accuracy: 0.400	 Current training data per class: 20
Train Episode: 19	Loss: 3.850148	Accuracy: 0.110	 Current training data per class: 20
Train Episode: 20	Loss: 1.610695	Accuracy: 0.400	 Current training data per class: 20
