Train Episode: 1	Loss: 0.509668	Accuracy: 0.770	 Current training data: 180
Train Episode: 2	Loss: 0.472477	Accuracy: 0.880	 Current training data: 180
Train Episode: 3	Loss: 0.686708	Accuracy: 0.910	 Current training data: 180
Train Episode: 4	Loss: 0.663016	Accuracy: 0.840	 Current training data: 180
Train Episode: 5	Loss: 0.513218	Accuracy: 0.790	 Current training data: 180
Train Episode: 6	Loss: 0.550769	Accuracy: 0.860	 Current training data: 180
Train Episode: 7	Loss: 0.611229	Accuracy: 0.840	 Current training data: 180
Train Episode: 8	Loss: 0.150489	Accuracy: 0.950	 Current training data: 180
Train Episode: 9	Loss: 0.520125	Accuracy: 0.830	 Current training data: 180
Train Episode: 10	Loss: 0.302736	Accuracy: 0.920	 Current training data: 180
Train Episode: 11	Loss: 0.256696	Accuracy: 0.920	 Current training data: 180
Train Episode: 12	Loss: 0.285924	Accuracy: 0.930	 Current training data: 180
Train Episode: 13	Loss: 0.479005	Accuracy: 0.810	 Current training data: 180
Train Episode: 14	Loss: 0.727237	Accuracy: 0.830	 Current training data: 180
Train Episode: 15	Loss: 0.272716	Accuracy: 0.920	 Current training data: 180
Train Episode: 16	Loss: 0.568074	Accuracy: 0.840	 Current training data: 180
Train Episode: 17	Loss: 0.672800	Accuracy: 0.810	 Current training data: 180
Train Episode: 18	Loss: 0.422122	Accuracy: 0.860	 Current training data: 180
Train Episode: 19	Loss: 0.229409	Accuracy: 0.920	 Current training data: 180
Train Episode: 20	Loss: 0.463220	Accuracy: 0.780	 Current training data: 180
