Train Episode: 1	Loss: 3.848427	Accuracy: 0.210	 Current training data per class: 300
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 3	Loss: 1.828029	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 4	Loss: 1.586969	Accuracy: 0.400	 Current training data per class: 300
Train Episode: 5	Loss: 3.850148	Accuracy: 0.010	 Current training data per class: 300
Train Episode: 6	Loss: 3.705195	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 8	Loss: 4.026152	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 9	Loss: 2.065150	Accuracy: 0.180	 Current training data per class: 300
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 11	Loss: 2.042346	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 12	Loss: 1.362101	Accuracy: 0.400	 Current training data per class: 300
Train Episode: 13	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 14	Loss: 3.617508	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 15	Loss: 1.856089	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 16	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 17	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 18	Loss: 2.263559	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 19	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 20	Loss: 1.683856	Accuracy: 0.200	 Current training data per class: 300
