Train Episode: 1	Loss: 23212.783203	Accuracy: 0.400	 Current training data per class: 225
Train Episode: 2	Loss: 32841.386719	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 3	Loss: 8119.989258	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 5	Loss: 10805.527344	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 6	Loss: 15164.008789	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 7	Loss: 57453.308594	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 8	Loss: 241725.796875	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 9	Loss: 12940.488281	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 10	Loss: 4558411.000000	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 225
Train Episode: 12	Loss: 245710.484375	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 13	Loss: 4863.740234	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 225
Train Episode: 15	Loss: 626030.875000	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 16	Loss: 13656.820312	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 17	Loss: 7647.522461	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 18	Loss: 14563.769531	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 19	Loss: 23313.669922	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 20	Loss: 7793.995605	Accuracy: 0.200	 Current training data per class: 225
