Train Episode: 1	Loss: 1.124100	Accuracy: 0.520	 Current training data: 150
Train Episode: 2	Loss: 0.912419	Accuracy: 0.670	 Current training data: 150
Train Episode: 3	Loss: 0.831312	Accuracy: 0.590	 Current training data: 150
Train Episode: 4	Loss: 0.899468	Accuracy: 0.645	 Current training data: 150
Train Episode: 5	Loss: 1.054601	Accuracy: 0.640	 Current training data: 150
Train Episode: 6	Loss: 0.901285	Accuracy: 0.625	 Current training data: 150
Train Episode: 7	Loss: 1.008968	Accuracy: 0.630	 Current training data: 150
Train Episode: 8	Loss: 1.198552	Accuracy: 0.650	 Current training data: 150
Train Episode: 9	Loss: 1.473887	Accuracy: 0.475	 Current training data: 150
Train Episode: 10	Loss: 1.095093	Accuracy: 0.545	 Current training data: 150
Train Episode: 11	Loss: 1.018983	Accuracy: 0.565	 Current training data: 150
Train Episode: 12	Loss: 1.070665	Accuracy: 0.615	 Current training data: 150
Train Episode: 13	Loss: 1.249386	Accuracy: 0.420	 Current training data: 150
Train Episode: 14	Loss: 0.813001	Accuracy: 0.655	 Current training data: 150
Train Episode: 15	Loss: 1.118000	Accuracy: 0.535	 Current training data: 150
Train Episode: 16	Loss: 0.895152	Accuracy: 0.675	 Current training data: 150
Train Episode: 17	Loss: 1.079974	Accuracy: 0.635	 Current training data: 150
Train Episode: 18	Loss: 0.997046	Accuracy: 0.590	 Current training data: 150
Train Episode: 19	Loss: 0.998919	Accuracy: 0.525	 Current training data: 150
Train Episode: 20	Loss: 1.034355	Accuracy: 0.615	 Current training data: 150
