Runner Episode: 1	Loss: 1.976408	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 2	Loss: 1.484305	Accuracy: 0.360 	 Current Training Data Per Class: 250
Runner Episode: 3	Loss: 1.359008	Accuracy: 0.400 	 Current Training Data Per Class: 250
Runner Episode: 4	Loss: 2.007746	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 5	Loss: 1.553775	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 6	Loss: 1.830218	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 7	Loss: 1.696654	Accuracy: 0.320 	 Current Training Data Per Class: 250
Runner Episode: 8	Loss: 1.109459	Accuracy: 0.630 	 Current Training Data Per Class: 250
Runner Episode: 9	Loss: 1.816701	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 10	Loss: 1.641285	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 11	Loss: 1.462875	Accuracy: 0.380 	 Current Training Data Per Class: 250
Runner Episode: 12	Loss: 1.870959	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 13	Loss: 0.686176	Accuracy: 0.710 	 Current Training Data Per Class: 250
Runner Episode: 14	Loss: 1.923182	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 15	Loss: 2.134106	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 16	Loss: 2.142176	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 17	Loss: 1.488528	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 18	Loss: 1.734032	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 19	Loss: 1.836343	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 20	Loss: 1.318105	Accuracy: 0.500 	 Current Training Data Per Class: 250
