Train Episode: 1	Loss: 0.924982	Accuracy: 0.735	 Current training data: 550
Train Episode: 2	Loss: 0.587497	Accuracy: 0.750	 Current training data: 550
Train Episode: 3	Loss: 0.730796	Accuracy: 0.715	 Current training data: 550
Train Episode: 4	Loss: 0.725588	Accuracy: 0.700	 Current training data: 550
Train Episode: 5	Loss: 0.715154	Accuracy: 0.745	 Current training data: 550
Train Episode: 6	Loss: 1.174136	Accuracy: 0.620	 Current training data: 550
Train Episode: 7	Loss: 0.850781	Accuracy: 0.690	 Current training data: 550
Train Episode: 8	Loss: 0.690684	Accuracy: 0.745	 Current training data: 550
Train Episode: 9	Loss: 0.720351	Accuracy: 0.710	 Current training data: 550
Train Episode: 10	Loss: 0.915513	Accuracy: 0.760	 Current training data: 550
Train Episode: 11	Loss: 0.851509	Accuracy: 0.690	 Current training data: 550
Train Episode: 12	Loss: 0.657444	Accuracy: 0.715	 Current training data: 550
Train Episode: 13	Loss: 0.650347	Accuracy: 0.740	 Current training data: 550
Train Episode: 14	Loss: 0.743464	Accuracy: 0.665	 Current training data: 550
Train Episode: 15	Loss: 0.728544	Accuracy: 0.740	 Current training data: 550
Train Episode: 16	Loss: 0.729327	Accuracy: 0.695	 Current training data: 550
Train Episode: 17	Loss: 0.989080	Accuracy: 0.680	 Current training data: 550
Train Episode: 18	Loss: 0.760523	Accuracy: 0.715	 Current training data: 550
Train Episode: 19	Loss: 0.729863	Accuracy: 0.680	 Current training data: 550
Train Episode: 20	Loss: 0.759082	Accuracy: 0.640	 Current training data: 550
