Train Episode: 1	Loss: 654778880.000000	Accuracy: 0.400	 Current training data per class: 150
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 150
Train Episode: 3	Loss: 73630.593750	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 4	Loss: 8231214.000000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 5	Loss: 1255.582397	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 6	Loss: 395.644836	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 7	Loss: 5885.084473	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 8	Loss: 100890.789062	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 9	Loss: 1096.703613	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 10	Loss: 23534.900391	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 11	Loss: 6140673.500000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 12	Loss: 6826.909180	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 13	Loss: 2289.128174	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 14	Loss: nan	Accuracy: 0.000	 Current training data per class: 150
Train Episode: 15	Loss: 2320.257568	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 16	Loss: 2604848272900096.000000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 17	Loss: 6751.496094	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 18	Loss: 328.639526	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 19	Loss: 100269662208.000000	Accuracy: 0.200	 Current training data per class: 150
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 150
